hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score
HP:0012556,Hyperbeta-alaninemia,HP:0004313,Decreased circulating antibody concentration,0.8053
HP:0012556,Hyperbeta-alaninemia,HP:0004315,Decreased circulating IgG concentration,0.8122
HP:0012556,Hyperbeta-alaninemia,HP:0004319,Decreased circulating aldosterone concentration,0.8577
HP:0012556,Hyperbeta-alaninemia,HP:0005479,Decreased circulating IgE concentration,0.7888
HP:0012556,Hyperbeta-alaninemia,HP:0005510,Transient erythroblastopenia,0.8802
HP:0012556,Hyperbeta-alaninemia,HP:0005961,Hypoargininemia,0.9236
HP:0012556,Hyperbeta-alaninemia,HP:0008163,Decreased circulating cortisol level,0.8474
HP:0012556,Hyperbeta-alaninemia,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8457
HP:0012556,Hyperbeta-alaninemia,HP:0010981,Hypolipoproteinemia,0.9051
HP:0012556,Hyperbeta-alaninemia,HP:0011967,Decreased circulating copper concentration,0.7800
HP:0012556,Hyperbeta-alaninemia,HP:0012052,Low serum calcitriol,0.8550
HP:0012556,Hyperbeta-alaninemia,HP:0012053,Decreased circulating calcifediol concentration,0.8252
HP:0012556,Hyperbeta-alaninemia,HP:0012101,Decreased serum creatinine,0.8095
HP:0012556,Hyperbeta-alaninemia,HP:0012153,Hypotriglyceridemia,0.8879
HP:0012556,Hyperbeta-alaninemia,HP:0012277,Hypoglycinemia,0.9094
HP:0012556,Hyperbeta-alaninemia,HP:0012279,Hyposerinemia,0.8950
HP:0012556,Hyperbeta-alaninemia,HP:0012417,Hypocapnia,0.8254
HP:0012556,Hyperbeta-alaninemia,HP:0012418,Hypoxemia,0.8285
HP:0012556,Hyperbeta-alaninemia,HP:0020222,Hypohomocysteinemia,0.8968
HP:0012556,Hyperbeta-alaninemia,HP:0030339,Decreased circulating gonadotropin concentration,0.8337
HP:0012556,Hyperbeta-alaninemia,HP:0030344,Decreased circulating luteinizing hormone level,0.8610
HP:0012556,Hyperbeta-alaninemia,HP:0030349,Decreased circulating androgen concentration,0.8153
HP:0012556,Hyperbeta-alaninemia,HP:0030689,Decreased glucagon level,0.8242
HP:0012556,Hyperbeta-alaninemia,HP:0030985,Decreased serum bile acid concentration,0.8500
HP:0012556,Hyperbeta-alaninemia,HP:0031242,Decreased circulating chylomicron concentration,0.8317
HP:0012556,Hyperbeta-alaninemia,HP:0031243,Decreased VLDL cholesterol concentration,0.8545
HP:0012556,Hyperbeta-alaninemia,HP:0031794,Decreased circulating glycerol level,0.8161
HP:0012556,Hyperbeta-alaninemia,HP:0031891,Decreased eosinophil count,0.8643
HP:0012556,Hyperbeta-alaninemia,HP:0031969,Reduced blood urea nitrogen,0.8253
HP:0012556,Hyperbeta-alaninemia,HP:0032098,Hypomanganesemia,0.9187
HP:0012556,Hyperbeta-alaninemia,HP:0032210,Decreased circulating free T3,0.8075
HP:0012556,Hyperbeta-alaninemia,HP:0032363,Decreased circulating corticosterone level,0.8414
HP:0012556,Hyperbeta-alaninemia,HP:0033445,Reduced circulating acylcarnitine concentration,0.8563
HP:0012556,Hyperbeta-alaninemia,HP:0033480,Hypobilirubinemia,0.9179
HP:0012556,Hyperbeta-alaninemia,HP:0034203,Decreased iduronate sulfatase level,0.8427
HP:0012556,Hyperbeta-alaninemia,HP:0034292,Reduced circulating creatine concentration,0.8268
HP:0012556,Hyperbeta-alaninemia,HP:0034441,Decreased circulating aspartic acid concentration,0.8345
HP:0012556,Hyperbeta-alaninemia,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8441
HP:0012556,Hyperbeta-alaninemia,HP:0034870,Reduced circulating urocanic acid concentration,0.8411
HP:0012556,Hyperbeta-alaninemia,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8586
HP:0012556,Hyperbeta-alaninemia,HP:0034938,Decreased circulating sialic acid concentration,0.8430
HP:0012556,Hyperbeta-alaninemia,HP:0040171,Decreased serum testosterone concentration,0.8256
HP:0012556,Hyperbeta-alaninemia,HP:0040216,Hypoinsulinemia,0.9294
HP:0012556,Hyperbeta-alaninemia,HP:0045014,Hypolipidemia,0.9095
HP:0012556,Hyperbeta-alaninemia,HP:0100493,Hypoammonemia,0.9007
HP:0012556,Hyperbeta-alaninemia,HP:0100507,Reduced blood folate concentration,0.8282
HP:0012556,Hyperbeta-alaninemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8633
HP:0012556,Hyperbeta-alaninemia,HP:0410245,Decreased circulating IgD concentration,0.8083
HP:0012556,Hyperbeta-alaninemia,HP:0410289,Hypoamylasemia,0.9085
HP:0012556,Hyperbeta-alaninemia,HP:0410343,Decreased circulating heparan sulfate level,0.8202
HP:0012556,Hyperbeta-alaninemia,HP:0430073,Decreased circulating beta-carotene concentration,0.8542
HP:0012556,Hyperbeta-alaninemia,HP:0500132,Hypovalinemia,0.9142
HP:0012556,Hyperbeta-alaninemia,HP:0500133,Hypotyrosinemia,0.9227
HP:0012556,Hyperbeta-alaninemia,HP:0500135,Hypotryptophanemia,0.8748
HP:0012556,Hyperbeta-alaninemia,HP:0500136,Hypothreoninemia,0.9191
HP:0012556,Hyperbeta-alaninemia,HP:0500139,Hypoprolinemia,0.9034
HP:0012556,Hyperbeta-alaninemia,HP:0500140,Decreased circulating hydroxyproline concentration,0.8082
HP:0012556,Hyperbeta-alaninemia,HP:0500141,Hypophenylalaninemia,0.8901
HP:0012556,Hyperbeta-alaninemia,HP:0500142,Hypolysinemia,0.9191
HP:0012556,Hyperbeta-alaninemia,HP:0500143,Hypoleucinemia,0.9125
HP:0012556,Hyperbeta-alaninemia,HP:0500144,Hypoisoleucinemia,0.9107
HP:0012556,Hyperbeta-alaninemia,HP:0500145,Hypohistidinemia,0.9094
HP:0012556,Hyperbeta-alaninemia,HP:0500147,Hypoglutaminemia,0.9204
HP:0012556,Hyperbeta-alaninemia,HP:0500150,Hypoglutamatemia,0.9082
HP:0012556,Hyperbeta-alaninemia,HP:0500152,Hypocystinemia,0.9170
HP:0012556,Hyperbeta-alaninemia,HP:0500154,Hypoalaninemia,0.9196
HP:0012556,Hyperbeta-alaninemia,HP:0500157,Hypoasparaginemia,0.9228
HP:0012556,Hyperbeta-alaninemia,HP:0500162,Decreased circulating carnosine concentration,0.8309
HP:0012556,Hyperbeta-alaninemia,HP:0500163,Hypoornithinemia,0.9238
HP:0012556,Hyperbeta-alaninemia,HP:0500182,Hypotaurinemia,0.9157
HP:0012592,Albuminuria,HP:0003127,Hypocalciuria,0.8724
HP:0012592,Albuminuria,HP:0003359,Decreased urinary sulfate,0.8525
HP:0012592,Albuminuria,HP:0011935,Decreased urinary urate,0.8699
HP:0012592,Albuminuria,HP:0012364,Decreased urinary potassium,0.8727
HP:0012592,Albuminuria,HP:0012365,Hypophosphaturia,0.8329
HP:0012592,Albuminuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,0.8373
HP:0012592,Albuminuria,HP:0012405,Hypocitraturia,0.8576
HP:0012592,Albuminuria,HP:0012601,Hypochloriduria,0.8731
HP:0012592,Albuminuria,HP:0012604,Hyponatriuria,0.8870
HP:0012592,Albuminuria,HP:0012609,Hypomagnesiuria,0.8461
HP:0012592,Albuminuria,HP:0040426,Decreased urinary hypoxanthine level,0.8556
HP:0012592,Albuminuria,HP:0045011,Decreased urine bicarbonate concentration,0.8690
HP:0012592,Albuminuria,HP:0045012,Decreased urinary catecholamine concentration,0.8522
HP:0012592,Albuminuria,HP:0045035,Decreased urinary copper concentration,0.8613
HP:0012592,Albuminuria,HP:0410055,Decreased level of erythritol in urine,0.8298
HP:0012592,Albuminuria,HP:0410060,Decreased level of D-mannose in urine,0.8378
HP:0012592,Albuminuria,HP:0410314,Decreased urinary 1-methylhistidine,0.8491
HP:0012592,Albuminuria,HP:0410318,Decreased urinary 3-methylhistidine,0.8482
HP:0012605,Hypernatriuria,HP:0003127,Hypocalciuria,0.9206
HP:0012605,Hypernatriuria,HP:0003359,Decreased urinary sulfate,0.8877
HP:0012605,Hypernatriuria,HP:0011935,Decreased urinary urate,0.8947
HP:0012605,Hypernatriuria,HP:0012364,Decreased urinary potassium,0.8914
HP:0012605,Hypernatriuria,HP:0012365,Hypophosphaturia,0.9037
HP:0012605,Hypernatriuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,0.8583
HP:0012605,Hypernatriuria,HP:0012405,Hypocitraturia,0.9088
HP:0012605,Hypernatriuria,HP:0012601,Hypochloriduria,0.9365
HP:0012605,Hypernatriuria,HP:0012604,Hyponatriuria,0.9710
HP:0012605,Hypernatriuria,HP:0012609,Hypomagnesiuria,0.9106
HP:0012605,Hypernatriuria,HP:0040426,Decreased urinary hypoxanthine level,0.8869
HP:0012605,Hypernatriuria,HP:0045011,Decreased urine bicarbonate concentration,0.8743
HP:0012605,Hypernatriuria,HP:0045012,Decreased urinary catecholamine concentration,0.8875
HP:0012605,Hypernatriuria,HP:0045035,Decreased urinary copper concentration,0.8877
HP:0012605,Hypernatriuria,HP:0410055,Decreased level of erythritol in urine,0.8290
HP:0012605,Hypernatriuria,HP:0410060,Decreased level of D-mannose in urine,0.8429
HP:0012605,Hypernatriuria,HP:0410314,Decreased urinary 1-methylhistidine,0.8809
HP:0012605,Hypernatriuria,HP:0410318,Decreased urinary 3-methylhistidine,0.8786
HP:0012608,Hypermagnesiuria,HP:0003127,Hypocalciuria,0.9064
HP:0012608,Hypermagnesiuria,HP:0003359,Decreased urinary sulfate,0.8384
HP:0012608,Hypermagnesiuria,HP:0011935,Decreased urinary urate,0.8374
HP:0012608,Hypermagnesiuria,HP:0012364,Decreased urinary potassium,0.8320
HP:0012608,Hypermagnesiuria,HP:0012365,Hypophosphaturia,0.8981
HP:0012608,Hypermagnesiuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,0.8420
HP:0012608,Hypermagnesiuria,HP:0012405,Hypocitraturia,0.9095
HP:0012608,Hypermagnesiuria,HP:0012601,Hypochloriduria,0.9108
HP:0012608,Hypermagnesiuria,HP:0012604,Hyponatriuria,0.9212
HP:0012608,Hypermagnesiuria,HP:0012609,Hypomagnesiuria,0.9761
HP:0012608,Hypermagnesiuria,HP:0040426,Decreased urinary hypoxanthine level,0.8490
HP:0012608,Hypermagnesiuria,HP:0045011,Decreased urine bicarbonate concentration,0.8193
HP:0012608,Hypermagnesiuria,HP:0045012,Decreased urinary catecholamine concentration,0.8610
HP:0012608,Hypermagnesiuria,HP:0045035,Decreased urinary copper concentration,0.8487
HP:0012608,Hypermagnesiuria,HP:0410055,Decreased level of erythritol in urine,0.8090
HP:0012608,Hypermagnesiuria,HP:0410060,Decreased level of D-mannose in urine,0.8190
HP:0012608,Hypermagnesiuria,HP:0410314,Decreased urinary 1-methylhistidine,0.8578
HP:0012608,Hypermagnesiuria,HP:0410318,Decreased urinary 3-methylhistidine,0.8599
HP:0012613,Increased urinary sulfate,HP:0003127,Hypocalciuria,0.8408
HP:0012613,Increased urinary sulfate,HP:0003359,Decreased urinary sulfate,0.9943
HP:0012613,Increased urinary sulfate,HP:0011935,Decreased urinary urate,0.9331
HP:0012613,Increased urinary sulfate,HP:0012364,Decreased urinary potassium,0.9365
HP:0012613,Increased urinary sulfate,HP:0012365,Hypophosphaturia,0.8447
HP:0012613,Increased urinary sulfate,HP:0012403,Decreased urine alpha-ketoglutarate concentration,0.8968
HP:0012613,Increased urinary sulfate,HP:0012405,Hypocitraturia,0.8503
HP:0012613,Increased urinary sulfate,HP:0012601,Hypochloriduria,0.8590
HP:0012613,Increased urinary sulfate,HP:0012604,Hyponatriuria,0.8703
HP:0012613,Increased urinary sulfate,HP:0012609,Hypomagnesiuria,0.8204
HP:0012613,Increased urinary sulfate,HP:0040426,Decreased urinary hypoxanthine level,0.9332
HP:0012613,Increased urinary sulfate,HP:0045011,Decreased urine bicarbonate concentration,0.9310
HP:0012613,Increased urinary sulfate,HP:0045012,Decreased urinary catecholamine concentration,0.9279
HP:0012613,Increased urinary sulfate,HP:0045035,Decreased urinary copper concentration,0.9496
HP:0012613,Increased urinary sulfate,HP:0410055,Decreased level of erythritol in urine,0.8924
HP:0012613,Increased urinary sulfate,HP:0410060,Decreased level of D-mannose in urine,0.8987
HP:0012613,Increased urinary sulfate,HP:0410314,Decreased urinary 1-methylhistidine,0.9272
HP:0012613,Increased urinary sulfate,HP:0410318,Decreased urinary 3-methylhistidine,0.9211
HP:0012643,Foveal hypopigmentation,HP:0008001,Foveal hyperpigmentation,0.9522
HP:0012655,Elevated CSF dopamine concentration,HP:0012446,Decreased CSF 5-methyltetrahydrofolate concentration,0.9078
HP:0012655,Elevated CSF dopamine concentration,HP:0012656,Reduced CSF dopamine concentration,0.9786
HP:0012655,Elevated CSF dopamine concentration,HP:0025457,Decreased CSF protein concentration,0.9241
HP:0012655,Elevated CSF dopamine concentration,HP:0025458,Decreased CSF albumin concentration,0.9466
HP:0012655,Elevated CSF dopamine concentration,HP:0030086,Reduced CSF lactate,0.9404
HP:0012655,Elevated CSF dopamine concentration,HP:0040205,Decreased CSF neopterin level,0.9420
HP:0012655,Elevated CSF dopamine concentration,HP:0040209,Decreased CSF biopterin level,0.9400
HP:0012655,Elevated CSF dopamine concentration,HP:0410056,Decreased CSF erythritol concentration,0.9292
HP:0012655,Elevated CSF dopamine concentration,HP:0410209,Folate deficiency in CSF,0.9240
HP:0012655,Elevated CSF dopamine concentration,HP:0500188,Decreased CSF valine concentration,0.9417
HP:0012655,Elevated CSF dopamine concentration,HP:0500190,Decreased CSF leucine concentration,0.9518
HP:0012655,Elevated CSF dopamine concentration,HP:0500194,Decreased CSF isoleucine concentration,0.9471
HP:0012655,Elevated CSF dopamine concentration,HP:0500198,Decreased CSF glutamine concentration,0.9624
HP:0012655,Elevated CSF dopamine concentration,HP:0500201,Decreased CSF glutamate concentration,0.9558
HP:0012655,Elevated CSF dopamine concentration,HP:0500204,Decreased CSF arginine concentration,0.9549
HP:0012655,Elevated CSF dopamine concentration,HP:0500207,Decreased CSF lysine concentration,0.9493
HP:0012655,Elevated CSF dopamine concentration,HP:0500213,Decreased CSF threonine concentration,0.9315
HP:0012655,Elevated CSF dopamine concentration,HP:0500221,Decreased CSF tyrosine concentration,0.9483
HP:0012655,Elevated CSF dopamine concentration,HP:0500224,Decreased CSF phenylalanine concentration,0.9455
HP:0012655,Elevated CSF dopamine concentration,HP:0500228,Decreased CSF serine concentration,0.9502
HP:0012655,Elevated CSF dopamine concentration,HP:0500234,Decreased CSF alanine concentration,0.9522
HP:0012655,Elevated CSF dopamine concentration,HP:0500237,Decreased CSF histidine concentration,0.9403
HP:0012686,Increased pineal volume,HP:0012685,Decreased pineal volume,0.9951
HP:0012801,Narrow jaw,HP:0012802,Broad jaw,0.9410
HP:0012882,Hyperplastic labia majora,HP:0000059,Hypoplastic labia majora,0.9837
HP:0020149,Elevated circulating succinate,HP:0001882,Leukopenia,0.7731
HP:0020149,Elevated circulating succinate,HP:0001888,Lymphopenia,0.7507
HP:0020149,Elevated circulating succinate,HP:0001913,Granulocytopenia,0.7713
HP:0020149,Elevated circulating succinate,HP:0001943,Hypoglycemia,0.8316
HP:0020149,Elevated circulating succinate,HP:0001988,Recurrent hypoglycemia,0.8465
HP:0020149,Elevated circulating succinate,HP:0002148,Hypophosphatemia,0.8185
HP:0020149,Elevated circulating succinate,HP:0002720,Decreased circulating IgA concentration,0.8749
HP:0020149,Elevated circulating succinate,HP:0002850,Decreased circulating total IgM,0.8009
HP:0020149,Elevated circulating succinate,HP:0002900,Hypokalemia,0.8263
HP:0020149,Elevated circulating succinate,HP:0002901,Hypocalcemia,0.8580
HP:0020149,Elevated circulating succinate,HP:0002902,Hyponatremia,0.8253
HP:0020149,Elevated circulating succinate,HP:0002917,Hypomagnesemia,0.8111
HP:0020149,Elevated circulating succinate,HP:0002920,Decreased circulating ACTH concentration,0.8652
HP:0020149,Elevated circulating succinate,HP:0003073,Hypoalbuminemia,0.8278
HP:0020149,Elevated circulating succinate,HP:0003075,Hypoproteinemia,0.7899
HP:0020149,Elevated circulating succinate,HP:0003113,Hypochloremia,0.8280
HP:0020149,Elevated circulating succinate,HP:0003146,Hypocholesterolemia,0.7519
HP:0020149,Elevated circulating succinate,HP:0003233,Decreased HDL cholesterol concentration,0.8429
HP:0020149,Elevated circulating succinate,HP:0003234,Decreased circulating carnitine concentration,0.9123
HP:0020149,Elevated circulating succinate,HP:0003292,Decreased serum leptin,0.8744
HP:0020149,Elevated circulating succinate,HP:0003351,Decreased circulating renin concentration,0.9053
HP:0020149,Elevated circulating succinate,HP:0003537,Hypouricemia,0.8310
HP:0020149,Elevated circulating succinate,HP:0003563,Decreased LDL cholesterol concentration,0.8381
HP:0020149,Elevated circulating succinate,HP:0003572,Low plasma citrulline,0.8790
HP:0020149,Elevated circulating succinate,HP:0003658,Hypomethioninemia,0.8104
HP:0020149,Elevated circulating succinate,HP:0004313,Decreased circulating antibody concentration,0.8526
HP:0020149,Elevated circulating succinate,HP:0004315,Decreased circulating IgG concentration,0.8668
HP:0020149,Elevated circulating succinate,HP:0004319,Decreased circulating aldosterone concentration,0.8849
HP:0020149,Elevated circulating succinate,HP:0005479,Decreased circulating IgE concentration,0.8671
HP:0020149,Elevated circulating succinate,HP:0005510,Transient erythroblastopenia,0.7609
HP:0020149,Elevated circulating succinate,HP:0005961,Hypoargininemia,0.8130
HP:0020149,Elevated circulating succinate,HP:0008163,Decreased circulating cortisol level,0.8927
HP:0020149,Elevated circulating succinate,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8416
HP:0020149,Elevated circulating succinate,HP:0010981,Hypolipoproteinemia,0.7815
HP:0020149,Elevated circulating succinate,HP:0011967,Decreased circulating copper concentration,0.8905
HP:0020149,Elevated circulating succinate,HP:0012052,Low serum calcitriol,0.8772
HP:0020149,Elevated circulating succinate,HP:0012053,Decreased circulating calcifediol concentration,0.8286
HP:0020149,Elevated circulating succinate,HP:0012101,Decreased serum creatinine,0.8759
HP:0020149,Elevated circulating succinate,HP:0012153,Hypotriglyceridemia,0.7843
HP:0020149,Elevated circulating succinate,HP:0012277,Hypoglycinemia,0.8361
HP:0020149,Elevated circulating succinate,HP:0012279,Hyposerinemia,0.8033
HP:0020149,Elevated circulating succinate,HP:0012417,Hypocapnia,0.7888
HP:0020149,Elevated circulating succinate,HP:0012418,Hypoxemia,0.8105
HP:0020149,Elevated circulating succinate,HP:0020222,Hypohomocysteinemia,0.8074
HP:0020149,Elevated circulating succinate,HP:0030339,Decreased circulating gonadotropin concentration,0.8286
HP:0020149,Elevated circulating succinate,HP:0030344,Decreased circulating luteinizing hormone level,0.8743
HP:0020149,Elevated circulating succinate,HP:0030349,Decreased circulating androgen concentration,0.8801
HP:0020149,Elevated circulating succinate,HP:0030689,Decreased glucagon level,0.8191
HP:0020149,Elevated circulating succinate,HP:0030985,Decreased serum bile acid concentration,0.9011
HP:0020149,Elevated circulating succinate,HP:0031242,Decreased circulating chylomicron concentration,0.8590
HP:0020149,Elevated circulating succinate,HP:0031243,Decreased VLDL cholesterol concentration,0.8360
HP:0020149,Elevated circulating succinate,HP:0031794,Decreased circulating glycerol level,0.8649
HP:0020149,Elevated circulating succinate,HP:0031891,Decreased eosinophil count,0.8125
HP:0020149,Elevated circulating succinate,HP:0031969,Reduced blood urea nitrogen,0.8856
HP:0020149,Elevated circulating succinate,HP:0032098,Hypomanganesemia,0.8368
HP:0020149,Elevated circulating succinate,HP:0032210,Decreased circulating free T3,0.8700
HP:0020149,Elevated circulating succinate,HP:0032363,Decreased circulating corticosterone level,0.8745
HP:0020149,Elevated circulating succinate,HP:0033445,Reduced circulating acylcarnitine concentration,0.8986
HP:0020149,Elevated circulating succinate,HP:0033480,Hypobilirubinemia,0.8241
HP:0020149,Elevated circulating succinate,HP:0034203,Decreased iduronate sulfatase level,0.8567
HP:0020149,Elevated circulating succinate,HP:0034292,Reduced circulating creatine concentration,0.9109
HP:0020149,Elevated circulating succinate,HP:0034441,Decreased circulating aspartic acid concentration,0.8993
HP:0020149,Elevated circulating succinate,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8263
HP:0020149,Elevated circulating succinate,HP:0034870,Reduced circulating urocanic acid concentration,0.9010
HP:0020149,Elevated circulating succinate,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8488
HP:0020149,Elevated circulating succinate,HP:0034938,Decreased circulating sialic acid concentration,0.9175
HP:0020149,Elevated circulating succinate,HP:0040171,Decreased serum testosterone concentration,0.8611
HP:0020149,Elevated circulating succinate,HP:0040216,Hypoinsulinemia,0.8282
HP:0020149,Elevated circulating succinate,HP:0045014,Hypolipidemia,0.7723
HP:0020149,Elevated circulating succinate,HP:0100493,Hypoammonemia,0.8454
HP:0020149,Elevated circulating succinate,HP:0100507,Reduced blood folate concentration,0.8897
HP:0020149,Elevated circulating succinate,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8779
HP:0020149,Elevated circulating succinate,HP:0410245,Decreased circulating IgD concentration,0.8507
HP:0020149,Elevated circulating succinate,HP:0410289,Hypoamylasemia,0.8463
HP:0020149,Elevated circulating succinate,HP:0410343,Decreased circulating heparan sulfate level,0.8597
HP:0020149,Elevated circulating succinate,HP:0430073,Decreased circulating beta-carotene concentration,0.8849
HP:0020149,Elevated circulating succinate,HP:0500132,Hypovalinemia,0.8228
HP:0020149,Elevated circulating succinate,HP:0500133,Hypotyrosinemia,0.8032
HP:0020149,Elevated circulating succinate,HP:0500135,Hypotryptophanemia,0.8075
HP:0020149,Elevated circulating succinate,HP:0500136,Hypothreoninemia,0.8171
HP:0020149,Elevated circulating succinate,HP:0500139,Hypoprolinemia,0.7846
HP:0020149,Elevated circulating succinate,HP:0500140,Decreased circulating hydroxyproline concentration,0.8450
HP:0020149,Elevated circulating succinate,HP:0500141,Hypophenylalaninemia,0.8215
HP:0020149,Elevated circulating succinate,HP:0500142,Hypolysinemia,0.7905
HP:0020149,Elevated circulating succinate,HP:0500143,Hypoleucinemia,0.8111
HP:0020149,Elevated circulating succinate,HP:0500144,Hypoisoleucinemia,0.8309
HP:0020149,Elevated circulating succinate,HP:0500145,Hypohistidinemia,0.7947
HP:0020149,Elevated circulating succinate,HP:0500147,Hypoglutaminemia,0.8149
HP:0020149,Elevated circulating succinate,HP:0500150,Hypoglutamatemia,0.8141
HP:0020149,Elevated circulating succinate,HP:0500152,Hypocystinemia,0.8176
HP:0020149,Elevated circulating succinate,HP:0500154,Hypoalaninemia,0.8074
HP:0020149,Elevated circulating succinate,HP:0500157,Hypoasparaginemia,0.8310
HP:0020149,Elevated circulating succinate,HP:0500162,Decreased circulating carnosine concentration,0.9047
HP:0020149,Elevated circulating succinate,HP:0500163,Hypoornithinemia,0.8010
HP:0020149,Elevated circulating succinate,HP:0500182,Hypotaurinemia,0.8163
HP:0025134,Increased serum estradiol,HP:0008214,Decreased serum estradiol,0.9940
HP:0025134,Increased serum estradiol,HP:0008233,Decreased circulating progesterone,0.9044
HP:0025134,Increased serum estradiol,HP:0012343,Decreased circulating ferritin concentration,0.8821
HP:0025134,Increased serum estradiol,HP:0031831,Decreased serum zinc,0.8838
HP:0025134,Increased serum estradiol,HP:0040303,Decreased circulating iron concentration,0.8917
HP:0025134,Increased serum estradiol,HP:0410050,"Decreased level of 1,5 anhydroglucitol in serum",0.8723
HP:0025134,Increased serum estradiol,HP:0410054,Decreased circulating GABA concentration,0.8814
HP:0025321,Copper accumulation in liver,HP:0010686,Low alkaline phosphatase of hepatic origin,0.8261
HP:0025321,Copper accumulation in liver,HP:0045061,Decreased carnitine level in liver,0.9017
HP:0025376,Hyperglutaminuria,HP:0003127,Hypocalciuria,0.8721
HP:0025376,Hyperglutaminuria,HP:0003359,Decreased urinary sulfate,0.8495
HP:0025376,Hyperglutaminuria,HP:0011935,Decreased urinary urate,0.8398
HP:0025376,Hyperglutaminuria,HP:0012364,Decreased urinary potassium,0.8249
HP:0025376,Hyperglutaminuria,HP:0012365,Hypophosphaturia,0.8733
HP:0025376,Hyperglutaminuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,0.8866
HP:0025376,Hyperglutaminuria,HP:0012405,Hypocitraturia,0.8916
HP:0025376,Hyperglutaminuria,HP:0012601,Hypochloriduria,0.8892
HP:0025376,Hyperglutaminuria,HP:0012604,Hyponatriuria,0.8948
HP:0025376,Hyperglutaminuria,HP:0012609,Hypomagnesiuria,0.8854
HP:0025376,Hyperglutaminuria,HP:0040426,Decreased urinary hypoxanthine level,0.8677
HP:0025376,Hyperglutaminuria,HP:0045011,Decreased urine bicarbonate concentration,0.8415
HP:0025376,Hyperglutaminuria,HP:0045012,Decreased urinary catecholamine concentration,0.8647
HP:0025376,Hyperglutaminuria,HP:0045035,Decreased urinary copper concentration,0.8349
HP:0025376,Hyperglutaminuria,HP:0410055,Decreased level of erythritol in urine,0.8056
HP:0025376,Hyperglutaminuria,HP:0410060,Decreased level of D-mannose in urine,0.8328
HP:0025376,Hyperglutaminuria,HP:0410314,Decreased urinary 1-methylhistidine,0.8579
HP:0025376,Hyperglutaminuria,HP:0410318,Decreased urinary 3-methylhistidine,0.8539
HP:0025522,Elongated chordae tendinae of the mitral valve,HP:0011580,Short chordae tendineae of the mitral valve,0.9824
HP:0025550,Elevated circulating ribitol concentration,HP:0001882,Leukopenia,0.7865
HP:0025550,Elevated circulating ribitol concentration,HP:0001888,Lymphopenia,0.7642
HP:0025550,Elevated circulating ribitol concentration,HP:0001913,Granulocytopenia,0.7825
HP:0025550,Elevated circulating ribitol concentration,HP:0001943,Hypoglycemia,0.8214
HP:0025550,Elevated circulating ribitol concentration,HP:0001988,Recurrent hypoglycemia,0.8394
HP:0025550,Elevated circulating ribitol concentration,HP:0002148,Hypophosphatemia,0.8081
HP:0025550,Elevated circulating ribitol concentration,HP:0002720,Decreased circulating IgA concentration,0.8806
HP:0025550,Elevated circulating ribitol concentration,HP:0002850,Decreased circulating total IgM,0.8295
HP:0025550,Elevated circulating ribitol concentration,HP:0002900,Hypokalemia,0.7910
HP:0025550,Elevated circulating ribitol concentration,HP:0002901,Hypocalcemia,0.8307
HP:0025550,Elevated circulating ribitol concentration,HP:0002902,Hyponatremia,0.8088
HP:0025550,Elevated circulating ribitol concentration,HP:0002917,Hypomagnesemia,0.7998
HP:0025550,Elevated circulating ribitol concentration,HP:0002920,Decreased circulating ACTH concentration,0.8897
HP:0025550,Elevated circulating ribitol concentration,HP:0003073,Hypoalbuminemia,0.8265
HP:0025550,Elevated circulating ribitol concentration,HP:0003075,Hypoproteinemia,0.7921
HP:0025550,Elevated circulating ribitol concentration,HP:0003113,Hypochloremia,0.8027
HP:0025550,Elevated circulating ribitol concentration,HP:0003146,Hypocholesterolemia,0.7720
HP:0025550,Elevated circulating ribitol concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8937
HP:0025550,Elevated circulating ribitol concentration,HP:0003234,Decreased circulating carnitine concentration,0.9354
HP:0025550,Elevated circulating ribitol concentration,HP:0003292,Decreased serum leptin,0.8926
HP:0025550,Elevated circulating ribitol concentration,HP:0003351,Decreased circulating renin concentration,0.8994
HP:0025550,Elevated circulating ribitol concentration,HP:0003537,Hypouricemia,0.8001
HP:0025550,Elevated circulating ribitol concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8853
HP:0025550,Elevated circulating ribitol concentration,HP:0003572,Low plasma citrulline,0.8957
HP:0025550,Elevated circulating ribitol concentration,HP:0003658,Hypomethioninemia,0.8311
HP:0025550,Elevated circulating ribitol concentration,HP:0004313,Decreased circulating antibody concentration,0.8890
HP:0025550,Elevated circulating ribitol concentration,HP:0004315,Decreased circulating IgG concentration,0.8832
HP:0025550,Elevated circulating ribitol concentration,HP:0004319,Decreased circulating aldosterone concentration,0.9230
