id1,id2,logical,text,inherit,term1,term2
HP:0007406,HP:0001022,t,t,t,hyperpigmentation of eyelids,albinism
HP:0007406,HP:0007443,t,t,t,hyperpigmentation of eyelids,partial albinism
HP:0033190,HP:0200098,t,t,t,hypertrichotic hyperpigmented patch,absent skin pigmentation
HP:0033190,HP:0007581,t,t,t,hypertrichotic hyperpigmented patch,"mediosternal, longitudinal streak of hypopigmentation"
HP:0033190,HP:0007513,t,t,t,hypertrichotic hyperpigmented patch,generalized hypopigmentation
HP:0033190,HP:0001022,t,t,t,hypertrichotic hyperpigmented patch,albinism
HP:0033190,HP:0005590,t,t,t,hypertrichotic hyperpigmented patch,spotty hypopigmentation
HP:0033190,HP:0007544,t,t,t,hypertrichotic hyperpigmented patch,piebald skin depigmentation
HP:0033190,HP:0009719,t,t,t,hypertrichotic hyperpigmented patch,hypomelanotic macule
HP:0033190,HP:0030679,t,t,t,hypertrichotic hyperpigmented patch,ash-leaf spot
HP:0033190,HP:0001053,t,t,t,hypertrichotic hyperpigmented patch,hypopigmented skin patches
HP:0033190,HP:0001010,t,t,t,hypertrichotic hyperpigmented patch,hypopigmentation of the skin
HP:0007471,HP:0009123,t,t,t,axillary and groin hyperpigmentation and hypopigmentation,mixed hypo- and hyperpigmentation of the skin
HP:0025272,HP:0007513,t,t,t,melasma,generalized hypopigmentation
HP:0025272,HP:0001022,t,t,t,melasma,albinism
HP:0025272,HP:0007509,t,t,t,melasma,patchy hypo- and hyperpigmentation
HP:0025272,HP:0007443,t,t,t,melasma,partial albinism
HP:0025272,HP:0005590,t,t,t,melasma,spotty hypopigmentation
HP:0025272,HP:0007544,t,t,t,melasma,piebald skin depigmentation
HP:0025272,HP:0005593,t,t,t,melasma,"macular hypopigmented whorls, streaks, and patches"
HP:0025272,HP:0009719,t,t,t,melasma,hypomelanotic macule
HP:0025272,HP:0001053,t,t,t,melasma,hypopigmented skin patches
HP:0009123,HP:0001022,t,t,t,mixed hypo- and hyperpigmentation of the skin,albinism
HP:0007574,HP:0200098,t,t,t,generalized bronze hyperpigmentation,absent skin pigmentation
HP:0007574,HP:0007526,t,t,t,generalized bronze hyperpigmentation,hypopigmented skin patches on arms
HP:0007574,HP:0007513,t,t,t,generalized bronze hyperpigmentation,generalized hypopigmentation
HP:0007574,HP:0001022,t,t,t,generalized bronze hyperpigmentation,albinism
HP:0007574,HP:0007443,t,t,t,generalized bronze hyperpigmentation,partial albinism
HP:0007574,HP:0005590,t,t,t,generalized bronze hyperpigmentation,spotty hypopigmentation
HP:0007574,HP:0007544,t,t,t,generalized bronze hyperpigmentation,piebald skin depigmentation
HP:0007574,HP:0009719,t,t,t,generalized bronze hyperpigmentation,hypomelanotic macule
HP:0007574,HP:0001053,t,t,t,generalized bronze hyperpigmentation,hypopigmented skin patches
HP:0007574,HP:0001010,t,t,t,generalized bronze hyperpigmentation,hypopigmentation of the skin
HP:0007565,HP:0001053,t,t,t,multiple cafe-au-lait spots,hypopigmented skin patches
HP:0007521,HP:0007526,t,t,t,irregular hyperpigmentation of back,hypopigmented skin patches on arms
HP:0007521,HP:0001022,t,t,t,irregular hyperpigmentation of back,albinism
HP:0007521,HP:0007443,t,t,t,irregular hyperpigmentation of back,partial albinism
HP:0005585,HP:0200098,t,t,t,spotty hyperpigmentation,absent skin pigmentation
HP:0005585,HP:0007526,t,t,t,spotty hyperpigmentation,hypopigmented skin patches on arms
HP:0005585,HP:0007513,t,t,t,spotty hyperpigmentation,generalized hypopigmentation
HP:0005585,HP:0001022,t,t,t,spotty hyperpigmentation,albinism
HP:0005585,HP:0007443,t,t,t,spotty hyperpigmentation,partial albinism
HP:0005585,HP:0007535,t,t,t,spotty hyperpigmentation,hypopigmented streaks
HP:0005585,HP:0007544,t,t,t,spotty hyperpigmentation,piebald skin depigmentation
HP:0005585,HP:0005593,t,t,t,spotty hyperpigmentation,"macular hypopigmented whorls, streaks, and patches"
HP:0005585,HP:0007494,t,t,t,spotty hyperpigmentation,discrete 2 to 5-mm hyper- and hypopigmented macules
HP:0005585,HP:0009719,t,t,t,spotty hyperpigmentation,hypomelanotic macule
HP:0005585,HP:0030679,t,t,t,spotty hyperpigmentation,ash-leaf spot
HP:0005585,HP:0040007,t,t,t,spotty hyperpigmentation,absent pigmentation of chest
HP:0005585,HP:0001053,t,t,t,spotty hyperpigmentation,hypopigmented skin patches
HP:0005585,HP:0001010,t,t,t,spotty hyperpigmentation,hypopigmentation of the skin
HP:0007494,HP:0001022,t,t,t,discrete 2 to 5-mm hyper- and hypopigmented macules,albinism
HP:0007494,HP:0005590,t,t,t,discrete 2 to 5-mm hyper- and hypopigmented macules,spotty hypopigmentation
HP:0007505,HP:0200098,t,t,t,progressive hyperpigmentation,absent skin pigmentation
HP:0007505,HP:0007513,t,t,t,progressive hyperpigmentation,generalized hypopigmentation
HP:0007505,HP:0001022,t,t,t,progressive hyperpigmentation,albinism
HP:0007505,HP:0007443,t,t,t,progressive hyperpigmentation,partial albinism
HP:0007505,HP:0005590,t,t,t,progressive hyperpigmentation,spotty hypopigmentation
HP:0007505,HP:0007544,t,t,t,progressive hyperpigmentation,piebald skin depigmentation
HP:0007505,HP:0009719,t,t,t,progressive hyperpigmentation,hypomelanotic macule
HP:0007505,HP:0030679,t,t,t,progressive hyperpigmentation,ash-leaf spot
HP:0007505,HP:0001053,t,t,t,progressive hyperpigmentation,hypopigmented skin patches
HP:0007505,HP:0001010,t,t,t,progressive hyperpigmentation,hypopigmentation of the skin
HP:0007572,HP:0007554,t,t,t,hyperpigmented streaks,confetti hypopigmentation pattern of lower leg skin
HP:0007572,HP:0200098,t,t,t,hyperpigmented streaks,absent skin pigmentation
HP:0007572,HP:0007526,t,t,t,hyperpigmented streaks,hypopigmented skin patches on arms
HP:0007572,HP:0007581,t,t,t,hyperpigmented streaks,"mediosternal, longitudinal streak of hypopigmentation"
HP:0007572,HP:0007513,t,t,t,hyperpigmented streaks,generalized hypopigmentation
HP:0007572,HP:0001022,t,t,t,hyperpigmented streaks,albinism
HP:0007572,HP:0007443,t,t,t,hyperpigmented streaks,partial albinism
HP:0007572,HP:0005590,t,t,t,hyperpigmented streaks,spotty hypopigmentation
HP:0007572,HP:0007544,t,t,t,hyperpigmented streaks,piebald skin depigmentation
HP:0007572,HP:0005593,t,t,t,hyperpigmented streaks,"macular hypopigmented whorls, streaks, and patches"
HP:0007572,HP:0009719,t,t,t,hyperpigmented streaks,hypomelanotic macule
HP:0007572,HP:0030679,t,t,t,hyperpigmented streaks,ash-leaf spot
HP:0007572,HP:0040007,t,t,t,hyperpigmented streaks,absent pigmentation of chest
HP:0007572,HP:0001053,t,t,t,hyperpigmented streaks,hypopigmented skin patches
HP:0007572,HP:0001010,t,t,t,hyperpigmented streaks,hypopigmentation of the skin
HP:0007450,HP:0001022,t,t,t,increased groin pigmentation with raindrop depigmentation,albinism
HP:0007588,HP:0200098,t,t,t,reticular hyperpigmentation,absent skin pigmentation
HP:0007588,HP:0007526,t,t,t,reticular hyperpigmentation,hypopigmented skin patches on arms
HP:0007588,HP:0007581,t,t,t,reticular hyperpigmentation,"mediosternal, longitudinal streak of hypopigmentation"
HP:0007588,HP:0007513,t,t,t,reticular hyperpigmentation,generalized hypopigmentation
HP:0007588,HP:0001022,t,t,t,reticular hyperpigmentation,albinism
HP:0007588,HP:0007443,t,t,t,reticular hyperpigmentation,partial albinism
HP:0007588,HP:0005590,t,t,t,reticular hyperpigmentation,spotty hypopigmentation
HP:0007588,HP:0007535,t,t,t,reticular hyperpigmentation,hypopigmented streaks
HP:0007588,HP:0007544,t,t,t,reticular hyperpigmentation,piebald skin depigmentation
HP:0007588,HP:0005593,t,t,t,reticular hyperpigmentation,"macular hypopigmented whorls, streaks, and patches"
HP:0007588,HP:0009719,t,t,t,reticular hyperpigmentation,hypomelanotic macule
HP:0007588,HP:0001053,t,t,t,reticular hyperpigmentation,hypopigmented skin patches
HP:0007588,HP:0001010,t,t,t,reticular hyperpigmentation,hypopigmentation of the skin
HP:0000963,HP:0011368,t,t,t,thin skin,epidermal thickening
HP:0007480,HP:0007410,f,t,t,decreased sweating due to autonomic dysfunction,palmoplantar hyperhidrosis
HP:0007480,HP:0001069,f,t,t,decreased sweating due to autonomic dysfunction,episodic hyperhidrosis
HP:0007480,HP:0000975,f,t,t,decreased sweating due to autonomic dysfunction,hyperhidrosis
HP:0034012,HP:0006089,f,t,t,palmoplantar hypohidrosis,palmar hyperhidrosis
HP:0034012,HP:0001069,f,t,t,palmoplantar hypohidrosis,episodic hyperhidrosis
HP:0034012,HP:0000975,f,t,t,palmoplantar hypohidrosis,hyperhidrosis
HP:0032313,HP:0007464,f,t,t,frontotemporal hypertrichosis,sparse facial hair
HP:0032313,HP:0004528,f,t,t,frontotemporal hypertrichosis,generalized hypotrichosis
HP:0032313,HP:0002209,f,t,t,frontotemporal hypertrichosis,sparse scalp hair
HP:0032313,HP:0004768,f,t,t,frontotemporal hypertrichosis,sparse anterior scalp hair
HP:0032313,HP:0008070,f,t,t,frontotemporal hypertrichosis,sparse hair
HP:0032313,HP:0002231,f,t,t,frontotemporal hypertrichosis,sparse body hair
HP:0004780,HP:0004528,f,t,t,elbow hypertrichosis,generalized hypotrichosis
HP:0004780,HP:0002231,f,t,t,elbow hypertrichosis,sparse body hair
HP:0011914,HP:0002231,f,t,t,thoracic hypertrichosis,sparse body hair
HP:0002219,HP:0007464,f,t,t,facial hypertrichosis,sparse facial hair
HP:0002219,HP:0004528,f,t,t,facial hypertrichosis,generalized hypotrichosis
HP:0000998,HP:0007464,f,t,t,hypertrichosis,sparse facial hair
HP:0000998,HP:0004528,f,t,t,hypertrichosis,generalized hypotrichosis
HP:0000998,HP:0002209,f,t,t,hypertrichosis,sparse scalp hair
HP:0000998,HP:0002231,f,t,t,hypertrichosis,sparse body hair
HP:0000998,HP:0002215,f,t,t,hypertrichosis,sparse axillary hair
HP:0000998,HP:0002296,f,t,t,hypertrichosis,progressive hypotrichosis
HP:0004535,HP:0004528,f,t,t,anterior cervical hypertrichosis,generalized hypotrichosis
HP:0004540,HP:0004528,f,t,t,"congenital, generalized hypertrichosis",generalized hypotrichosis
HP:0004540,HP:0008070,f,t,t,"congenital, generalized hypertrichosis",sparse hair
HP:0004540,HP:0002231,f,t,t,"congenital, generalized hypertrichosis",sparse body hair
HP:0004554,HP:0008070,f,t,t,generalized hypertrichosis,sparse hair
HP:0004554,HP:0002231,f,t,t,generalized hypertrichosis,sparse body hair
HP:0004554,HP:0002296,f,t,t,generalized hypertrichosis,progressive hypotrichosis
HP:0001238,HP:0006112,f,t,t,slender finger,expanded phalanges with widened medullary cavities
HP:0001238,HP:0009836,f,t,t,slender finger,broad distal phalanx of finger
HP:0001238,HP:0009768,f,t,t,slender finger,broad phalanges of the hand
HP:0001166,HP:0001500,f,t,t,arachnodactyly,broad finger
HP:0001166,HP:0009768,f,t,t,arachnodactyly,broad phalanges of the hand
HP:0001166,HP:0009852,f,t,t,arachnodactyly,broad proximal phalanges of the hand
HP:0012389,HP:0001276,t,t,t,appendicular hypotonia,hypertonia
HP:0012389,HP:0034353,t,t,t,appendicular hypotonia,appendicular spasticity
HP:0012389,HP:0001257,t,t,t,appendicular hypotonia,spasticity
HP:0012389,HP:0025013,t,t,t,appendicular hypotonia,decerebrate rigidity
HP:0012389,HP:0001285,t,t,t,appendicular hypotonia,spastic tetraparesis
HP:0012389,HP:0002063,t,t,t,appendicular hypotonia,rigidity
HP:0008936,HP:0001276,t,t,t,axial hypotonia,hypertonia
HP:0008936,HP:0025013,t,t,t,axial hypotonia,decerebrate rigidity
HP:0008936,HP:0031867,t,t,t,axial hypotonia,neck hypertonia
HP:0008936,HP:0002063,t,t,t,axial hypotonia,rigidity
HP:0003397,HP:0001276,t,t,t,generalized hypotonia due to defect at the neuromuscular junction,hypertonia
HP:0001290,HP:0002313,t,t,t,generalized hypotonia,spastic paraparesis
HP:0001290,HP:0002509,t,t,t,generalized hypotonia,limb hypertonia
HP:0001290,HP:0001257,t,t,t,generalized hypotonia,spasticity
HP:0001290,HP:0025013,t,t,t,generalized hypotonia,decerebrate rigidity
HP:0001290,HP:0001285,t,t,t,generalized hypotonia,spastic tetraparesis
HP:0001290,HP:0002191,t,t,t,generalized hypotonia,progressive spasticity
HP:0001290,HP:0002063,t,t,t,generalized hypotonia,rigidity
HP:0000297,HP:0002491,t,t,t,facial hypotonia,spasticity of facial muscles
HP:0001319,HP:0001276,t,t,t,neonatal hypotonia,hypertonia
HP:0001319,HP:0001257,t,t,t,neonatal hypotonia,spasticity
HP:0001319,HP:0001285,t,t,t,neonatal hypotonia,spastic tetraparesis
HP:0001319,HP:0002063,t,t,t,neonatal hypotonia,rigidity
HP:0006829,HP:0002063,t,t,t,severe muscular hypotonia,rigidity
HP:0006852,HP:0001276,t,t,t,episodic generalized hypotonia,hypertonia
HP:0006852,HP:0025013,t,t,t,episodic generalized hypotonia,decerebrate rigidity
HP:0006852,HP:0002063,t,t,t,episodic generalized hypotonia,rigidity
HP:0008947,HP:0001276,t,t,t,infantile muscular hypotonia,hypertonia
HP:0008947,HP:0034353,t,t,t,infantile muscular hypotonia,appendicular spasticity
HP:0008947,HP:0002509,t,t,t,infantile muscular hypotonia,limb hypertonia
HP:0008947,HP:0001257,t,t,t,infantile muscular hypotonia,spasticity
HP:0008947,HP:0025013,t,t,t,infantile muscular hypotonia,decerebrate rigidity
HP:0008947,HP:0002063,t,t,t,infantile muscular hypotonia,rigidity
HP:0008935,HP:0001276,t,t,t,generalized neonatal hypotonia,hypertonia
HP:0008935,HP:0002063,t,t,t,generalized neonatal hypotonia,rigidity
HP:0030190,HP:0001276,t,t,t,oral motor hypotonia,hypertonia
HP:0001252,HP:0002509,t,t,t,hypotonia,limb hypertonia
HP:0001252,HP:0001257,t,t,t,hypotonia,spasticity
HP:0001252,HP:0001285,t,t,t,hypotonia,spastic tetraparesis
HP:0001252,HP:0031867,t,t,t,hypotonia,neck hypertonia
HP:0001252,HP:0002191,t,t,t,hypotonia,progressive spasticity
HP:0001252,HP:0002063,t,t,t,hypotonia,rigidity
HP:0012392,HP:0007034,f,t,t,jaw hyporeflexia,generalized hyperreflexia
HP:0012392,HP:0006801,f,t,t,jaw hyporeflexia,hyperactive deep tendon reflexes
HP:0012392,HP:0001347,f,t,t,jaw hyporeflexia,hyperreflexia
HP:0012392,HP:0001348,f,t,t,jaw hyporeflexia,brisk reflexes
HP:0009072,HP:0007034,f,t,t,decreased achilles reflex,generalized hyperreflexia
HP:0009072,HP:0006801,f,t,t,decreased achilles reflex,hyperactive deep tendon reflexes
HP:0009072,HP:0033206,f,t,t,decreased achilles reflex,hyperactive achilles reflex
HP:0009072,HP:0002395,f,t,t,decreased achilles reflex,lower limb hyperreflexia
HP:0009072,HP:0007083,f,t,t,decreased achilles reflex,hyperactive patellar reflex
HP:0009072,HP:0001347,f,t,t,decreased achilles reflex,hyperreflexia
HP:0009072,HP:0001348,f,t,t,decreased achilles reflex,brisk reflexes
HP:0033201,HP:0007034,f,t,t,biceps hyporeflexia,generalized hyperreflexia
HP:0033201,HP:0006801,f,t,t,biceps hyporeflexia,hyperactive deep tendon reflexes
HP:0033201,HP:0001347,f,t,t,biceps hyporeflexia,hyperreflexia
HP:0033201,HP:0001348,f,t,t,biceps hyporeflexia,brisk reflexes
HP:0001265,HP:0007034,f,t,t,hyporeflexia,generalized hyperreflexia
HP:0001265,HP:0006801,f,t,t,hyporeflexia,hyperactive deep tendon reflexes
HP:0001265,HP:0007083,f,t,t,hyporeflexia,hyperactive patellar reflex
HP:0001265,HP:0001348,f,t,t,hyporeflexia,brisk reflexes
HP:0012391,HP:0006801,f,t,t,hyporeflexia of upper limbs,hyperactive deep tendon reflexes
HP:0002600,HP:0006801,f,t,t,hyporeflexia of lower limbs,hyperactive deep tendon reflexes
HP:0002600,HP:0033206,f,t,t,hyporeflexia of lower limbs,hyperactive achilles reflex
HP:0002600,HP:0007083,f,t,t,hyporeflexia of lower limbs,hyperactive patellar reflex
HP:0002600,HP:0001348,f,t,t,hyporeflexia of lower limbs,brisk reflexes
HP:0033202,HP:0006801,f,t,t,brachioradialis hyporeflexia,hyperactive deep tendon reflexes
HP:0033202,HP:0001348,f,t,t,brachioradialis hyporeflexia,brisk reflexes
HP:0033202,HP:0007350,f,t,t,brachioradialis hyporeflexia,upper limb hyperreflexia
HP:0033200,HP:0006801,f,t,t,triceps hyporeflexia,hyperactive deep tendon reflexes
HP:0033200,HP:0001348,f,t,t,triceps hyporeflexia,brisk reflexes
HP:0011808,HP:0007034,f,t,t,decreased patellar reflex,generalized hyperreflexia
HP:0011808,HP:0006801,f,t,t,decreased patellar reflex,hyperactive deep tendon reflexes
HP:0011808,HP:0002395,f,t,t,decreased patellar reflex,lower limb hyperreflexia
HP:0011808,HP:0001347,f,t,t,decreased patellar reflex,hyperreflexia
HP:0011808,HP:0001348,f,t,t,decreased patellar reflex,brisk reflexes
HP:0031004,HP:0007034,f,t,t,hemiareflexia,generalized hyperreflexia
HP:0031004,HP:0006801,f,t,t,hemiareflexia,hyperactive deep tendon reflexes
HP:0031004,HP:0001347,f,t,t,hemiareflexia,hyperreflexia
HP:0031004,HP:0001348,f,t,t,hemiareflexia,brisk reflexes
HP:0033230,HP:0007034,f,t,t,biceps areflexia,generalized hyperreflexia
HP:0033230,HP:0006801,f,t,t,biceps areflexia,hyperactive deep tendon reflexes
HP:0033230,HP:0001347,f,t,t,biceps areflexia,hyperreflexia
HP:0033230,HP:0001348,f,t,t,biceps areflexia,brisk reflexes
HP:0033230,HP:0007350,f,t,t,biceps areflexia,upper limb hyperreflexia
HP:0033230,HP:0033205,f,t,t,biceps areflexia,biceps hyperreflexia
HP:0003438,HP:0007034,f,t,t,absent achilles reflex,generalized hyperreflexia
HP:0003438,HP:0006801,f,t,t,absent achilles reflex,hyperactive deep tendon reflexes
HP:0003438,HP:0033206,f,t,t,absent achilles reflex,hyperactive achilles reflex
HP:0003438,HP:0002395,f,t,t,absent achilles reflex,lower limb hyperreflexia
HP:0003438,HP:0001347,f,t,t,absent achilles reflex,hyperreflexia
HP:0003438,HP:0001348,f,t,t,absent achilles reflex,brisk reflexes
HP:0003438,HP:0011448,f,t,t,absent achilles reflex,ankle clonus
HP:0003438,HP:0033205,f,t,t,absent achilles reflex,biceps hyperreflexia
HP:0001315,HP:0007034,f,t,t,reduced tendon reflexes,generalized hyperreflexia
HP:0001315,HP:0006801,f,t,t,reduced tendon reflexes,hyperactive deep tendon reflexes
HP:0001315,HP:0033206,f,t,t,reduced tendon reflexes,hyperactive achilles reflex
HP:0001315,HP:0002395,f,t,t,reduced tendon reflexes,lower limb hyperreflexia
HP:0001315,HP:0007083,f,t,t,reduced tendon reflexes,hyperactive patellar reflex
HP:0001315,HP:0001348,f,t,t,reduced tendon reflexes,brisk reflexes
HP:0001315,HP:0007350,f,t,t,reduced tendon reflexes,upper limb hyperreflexia
HP:0001315,HP:0033683,f,t,t,reduced tendon reflexes,jaw hyperreflexia
HP:0001315,HP:0033205,f,t,t,reduced tendon reflexes,biceps hyperreflexia
HP:0001315,HP:0033204,f,t,t,reduced tendon reflexes,triceps hyperreflexia
HP:0002522,HP:0007034,f,t,t,areflexia of lower limbs,generalized hyperreflexia
HP:0002522,HP:0006801,f,t,t,areflexia of lower limbs,hyperactive deep tendon reflexes
HP:0002522,HP:0033206,f,t,t,areflexia of lower limbs,hyperactive achilles reflex
HP:0002522,HP:0002395,f,t,t,areflexia of lower limbs,lower limb hyperreflexia
HP:0002522,HP:0007083,f,t,t,areflexia of lower limbs,hyperactive patellar reflex
HP:0002522,HP:0001348,f,t,t,areflexia of lower limbs,brisk reflexes
HP:0200101,HP:0007034,f,t,t,decreased/absent ankle reflexes,generalized hyperreflexia
HP:0200101,HP:0006801,f,t,t,decreased/absent ankle reflexes,hyperactive deep tendon reflexes
HP:0200101,HP:0033206,f,t,t,decreased/absent ankle reflexes,hyperactive achilles reflex
HP:0200101,HP:0002395,f,t,t,decreased/absent ankle reflexes,lower limb hyperreflexia
HP:0200101,HP:0007083,f,t,t,decreased/absent ankle reflexes,hyperactive patellar reflex
HP:0200101,HP:0001347,f,t,t,decreased/absent ankle reflexes,hyperreflexia
HP:0200101,HP:0001348,f,t,t,decreased/absent ankle reflexes,brisk reflexes
HP:0200101,HP:0011448,f,t,t,decreased/absent ankle reflexes,ankle clonus
HP:0200101,HP:0007350,f,t,t,decreased/absent ankle reflexes,upper limb hyperreflexia
HP:0200101,HP:0033205,f,t,t,decreased/absent ankle reflexes,biceps hyperreflexia
HP:0200101,HP:0033204,f,t,t,decreased/absent ankle reflexes,triceps hyperreflexia
HP:0006844,HP:0007034,f,t,t,absent patellar reflexes,generalized hyperreflexia
HP:0006844,HP:0006801,f,t,t,absent patellar reflexes,hyperactive deep tendon reflexes
HP:0006844,HP:0002395,f,t,t,absent patellar reflexes,lower limb hyperreflexia
HP:0006844,HP:0007083,f,t,t,absent patellar reflexes,hyperactive patellar reflex
HP:0006844,HP:0001347,f,t,t,absent patellar reflexes,hyperreflexia
HP:0006844,HP:0001348,f,t,t,absent patellar reflexes,brisk reflexes
HP:0006844,HP:0033205,f,t,t,absent patellar reflexes,biceps hyperreflexia
HP:0033228,HP:0007034,f,t,t,triceps areflexia,generalized hyperreflexia
HP:0033228,HP:0006801,f,t,t,triceps areflexia,hyperactive deep tendon reflexes
HP:0033228,HP:0001347,f,t,t,triceps areflexia,hyperreflexia
HP:0033228,HP:0001348,f,t,t,triceps areflexia,brisk reflexes
HP:0033228,HP:0007350,f,t,t,triceps areflexia,upper limb hyperreflexia
HP:0033228,HP:0033204,f,t,t,triceps areflexia,triceps hyperreflexia
HP:0001284,HP:0007034,f,t,t,areflexia,generalized hyperreflexia
HP:0001284,HP:0006801,f,t,t,areflexia,hyperactive deep tendon reflexes
HP:0001284,HP:0033206,f,t,t,areflexia,hyperactive achilles reflex
HP:0001284,HP:0033203,f,t,t,areflexia,brachioradialis hyperreflexia
HP:0001284,HP:0007083,f,t,t,areflexia,hyperactive patellar reflex
HP:0001284,HP:0001347,f,t,t,areflexia,hyperreflexia
HP:0001284,HP:0001348,f,t,t,areflexia,brisk reflexes
HP:0001284,HP:0007350,f,t,t,areflexia,upper limb hyperreflexia
HP:0001284,HP:0033683,f,t,t,areflexia,jaw hyperreflexia
HP:0001284,HP:0033205,f,t,t,areflexia,biceps hyperreflexia
HP:0001284,HP:0033204,f,t,t,areflexia,triceps hyperreflexia
HP:0033229,HP:0007034,f,t,t,brachioradialis areflexia,generalized hyperreflexia
HP:0033229,HP:0006801,f,t,t,brachioradialis areflexia,hyperactive deep tendon reflexes
HP:0033229,HP:0033203,f,t,t,brachioradialis areflexia,brachioradialis hyperreflexia
HP:0033229,HP:0001347,f,t,t,brachioradialis areflexia,hyperreflexia
HP:0033229,HP:0001348,f,t,t,brachioradialis areflexia,brisk reflexes
HP:0033229,HP:0007350,f,t,t,brachioradialis areflexia,upper limb hyperreflexia
HP:0012046,HP:0007034,f,t,t,areflexia of upper limbs,generalized hyperreflexia
HP:0012046,HP:0006801,f,t,t,areflexia of upper limbs,hyperactive deep tendon reflexes
HP:0012046,HP:0033203,f,t,t,areflexia of upper limbs,brachioradialis hyperreflexia
HP:0012046,HP:0001348,f,t,t,areflexia of upper limbs,brisk reflexes
HP:0012046,HP:0007350,f,t,t,areflexia of upper limbs,upper limb hyperreflexia
HP:0012046,HP:0033205,f,t,t,areflexia of upper limbs,biceps hyperreflexia
HP:0012046,HP:0033204,f,t,t,areflexia of upper limbs,triceps hyperreflexia
HP:0005085,HP:0045086,t,t,t,limited knee flexion/extension,knee joint hypermobility
HP:0031013,HP:0430047,t,t,t,ankylosis,large joint hypermobilty
HP:0031013,HP:0002761,t,t,t,ankylosis,generalized joint hypermobility
HP:0031013,HP:0005620,t,t,t,ankylosis,hypermobility of interphalangeal joints
HP:0031013,HP:0045087,t,t,t,ankylosis,hip joint hypermobility
HP:0031013,HP:0430046,t,t,t,ankylosis,small joint hypermobilty
HP:0031013,HP:0020152,t,t,t,ankylosis,distal joint hypermobility
HP:0031013,HP:0010485,t,t,t,ankylosis,hyperextensibility at elbow
HP:0031013,HP:0006094,t,t,t,ankylosis,finger joint hypermobility
HP:0031013,HP:0045086,t,t,t,ankylosis,knee joint hypermobility
HP:0031013,HP:0005072,t,t,t,ankylosis,wrist hypermobility
HP:0031013,HP:0005639,t,t,t,ankylosis,hyperextensible hand joints
HP:0031013,HP:0001382,t,t,t,ankylosis,joint hypermobility
HP:0006251,HP:0005072,t,t,t,limited wrist extension,wrist hypermobility
HP:0010501,HP:0430047,t,t,t,limitation of knee mobility,large joint hypermobilty
HP:0010501,HP:0002761,t,t,t,limitation of knee mobility,generalized joint hypermobility
HP:0010501,HP:0045086,t,t,t,limitation of knee mobility,knee joint hypermobility
HP:0010501,HP:0001382,t,t,t,limitation of knee mobility,joint hypermobility
HP:0025260,HP:0430047,t,t,t,stiff wrist,large joint hypermobilty
HP:0025260,HP:0430046,t,t,t,stiff wrist,small joint hypermobilty
HP:0025260,HP:0005072,t,t,t,stiff wrist,wrist hypermobility
HP:0025260,HP:0005639,t,t,t,stiff wrist,hyperextensible hand joints
HP:0025260,HP:0001382,t,t,t,stiff wrist,joint hypermobility
HP:0005060,HP:0010485,t,t,t,limited elbow flexion/extension,hyperextensibility at elbow
HP:0003066,HP:0045086,t,t,t,limited knee extension,knee joint hypermobility
HP:0006203,HP:0002761,t,t,t,decreased movement range in interphalangeal joints,generalized joint hypermobility
HP:0006203,HP:0005620,t,t,t,decreased movement range in interphalangeal joints,hypermobility of interphalangeal joints
HP:0006203,HP:0001187,t,t,t,decreased movement range in interphalangeal joints,hyperextensibility of the finger joints
HP:0006203,HP:0006094,t,t,t,decreased movement range in interphalangeal joints,finger joint hypermobility
HP:0006203,HP:0006201,t,t,t,decreased movement range in interphalangeal joints,hypermobility of distal interphalangeal joints
HP:0008090,HP:0002761,t,t,t,ankylosis of feet small joints,generalized joint hypermobility
HP:0008090,HP:0005620,t,t,t,ankylosis of feet small joints,hypermobility of interphalangeal joints
HP:0008090,HP:0430046,t,t,t,ankylosis of feet small joints,small joint hypermobilty
HP:0008090,HP:0001382,t,t,t,ankylosis of feet small joints,joint hypermobility
HP:0025262,HP:0430047,t,t,t,stiff hip,large joint hypermobilty
HP:0025262,HP:0002761,t,t,t,stiff hip,generalized joint hypermobility
HP:0025262,HP:0045087,t,t,t,stiff hip,hip joint hypermobility
HP:0025262,HP:0001382,t,t,t,stiff hip,joint hypermobility
HP:0006376,HP:0010485,t,t,t,limited elbow flexion,hyperextensibility at elbow
HP:0005852,HP:0010485,t,t,t,limited elbow extension and supination,hyperextensibility at elbow
HP:0025265,HP:0002761,t,t,t,stiff toe,generalized joint hypermobility
HP:0025265,HP:0005620,t,t,t,stiff toe,hypermobility of interphalangeal joints
HP:0025265,HP:0430046,t,t,t,stiff toe,small joint hypermobilty
HP:0025265,HP:0020152,t,t,t,stiff toe,distal joint hypermobility
HP:0025265,HP:0006201,t,t,t,stiff toe,hypermobility of distal interphalangeal joints
HP:0002987,HP:0010485,t,t,t,elbow flexion contracture,hyperextensibility at elbow
HP:0006248,HP:0430047,t,t,t,limited wrist movement,large joint hypermobilty
HP:0006248,HP:0002761,t,t,t,limited wrist movement,generalized joint hypermobility
HP:0006248,HP:0005072,t,t,t,limited wrist movement,wrist hypermobility
HP:0006248,HP:0001382,t,t,t,limited wrist movement,joint hypermobility
HP:0006471,HP:0010485,t,t,t,fixed elbow flexion,hyperextensibility at elbow
HP:0003070,HP:0430047,t,t,t,elbow ankylosis,large joint hypermobilty
HP:0003070,HP:0430046,t,t,t,elbow ankylosis,small joint hypermobilty
