id1	id2	logical	text	term1	term2
HP:0012053	HP:0040302	t	f	Decreased circulating calcifediol concentration	Hyperglycerolemia
HP:0012053	HP:0045045	t	f	Decreased circulating calcifediol concentration	Elevated circulating acylcarnitine concentration
HP:0012053	HP:0100827	t	f	Decreased circulating calcifediol concentration	Lymphocytosis
HP:0012053	HP:0410065	t	f	Decreased circulating calcifediol concentration	Increased level of hippuric acid in blood
HP:0012053	HP:0410069	t	f	Decreased circulating calcifediol concentration	Increased level of propylene glycol in blood
HP:0012053	HP:0410171	t	f	Decreased circulating calcifediol concentration	Increased cotinine level
HP:0012053	HP:0410175	t	f	Decreased circulating calcifediol concentration	Hyperketonemia
HP:0012053	HP:0410178	t	f	Decreased circulating calcifediol concentration	Increased glucose-6-phosphate dehydrogenase level in blood
HP:0012053	HP:0410206	t	f	Decreased circulating calcifediol concentration	Increased circulating nicotinurate level
HP:0012053	HP:0410246	t	f	Decreased circulating calcifediol concentration	Increased circulating IgD concentration
HP:0012053	HP:0410288	t	f	Decreased circulating calcifediol concentration	Hyperamylasemia
HP:0012053	HP:0410342	t	f	Decreased circulating calcifediol concentration	Increased circulating heparan sulfate level
HP:0012053	HP:0430074	t	f	Decreased circulating calcifediol concentration	Increased circulating beta-carotene concentration
HP:0012053	HP:0500134	t	f	Decreased circulating calcifediol concentration	Hypertryptophanemia
HP:0012053	HP:0500138	t	f	Decreased circulating calcifediol concentration	Hyperserinemia
HP:0012053	HP:0500149	t	f	Decreased circulating calcifediol concentration	Hyperglutamatemia
HP:0012053	HP:0500151	t	f	Decreased circulating calcifediol concentration	Hypercystinemia
HP:0012053	HP:0500153	t	f	Decreased circulating calcifediol concentration	Hyperargininemia
HP:0012053	HP:0500156	t	f	Decreased circulating calcifediol concentration	Hyperasparaginemia
HP:0012053	HP:0500159	t	f	Decreased circulating calcifediol concentration	Increased circulating aspartic acid concentration
HP:0012053	HP:0500161	t	f	Decreased circulating calcifediol concentration	Increased circulating carnosine concentration
HP:0012053	HP:0500167	t	f	Decreased circulating calcifediol concentration	Hypergastrinemia
HP:0012053	HP:0500181	t	f	Decreased circulating calcifediol concentration	Hypertaurinemia
HP:0012053	HP:0500250	t	f	Decreased circulating calcifediol concentration	Increased circulating ethanolamine concentration
HP:0012053	HP:4000095	t	f	Decreased circulating calcifediol concentration	Elevated circulating thymine concentration
HP:0012053	HP:4000213	t	f	Decreased circulating calcifediol concentration	Elevated circulating hyaluronic acid concentration
HP:0012053	HP:6000234	t	f	Decreased circulating calcifediol concentration	Elevated circulating dihydroxyphenylacetic acid concentration
HP:0012053	HP:6000267	t	f	Decreased circulating calcifediol concentration	Elevated circulating methionine sulfoxide concentration
HP:0012053	HP:6000268	t	f	Decreased circulating calcifediol concentration	Elevated circulating pipecolic acid concentration
HP:0012053	HP:6000271	t	f	Decreased circulating calcifediol concentration	Elevated circulating glycylproline concentration
HP:0012053	HP:6000278	t	f	Decreased circulating calcifediol concentration	Elevated circulating 2-aminoadipic acid concentration
HP:0012066	HP:0012364	t	f	Increased urinary disaccharide excretion	Decreased urinary potassium
HP:0012066	HP:0012365	t	f	Increased urinary disaccharide excretion	Hypophosphaturia
HP:0012066	HP:0012403	t	f	Increased urinary disaccharide excretion	Decreased urine alpha-ketoglutarate concentration
HP:0012066	HP:0012405	t	f	Increased urinary disaccharide excretion	Hypocitraturia
HP:0012066	HP:0012601	t	f	Increased urinary disaccharide excretion	Hypochloriduria
HP:0012066	HP:0012604	t	f	Increased urinary disaccharide excretion	Hyponatriuria
HP:0012066	HP:0012609	t	f	Increased urinary disaccharide excretion	Hypomagnesiuria
HP:0012066	HP:0040426	t	f	Increased urinary disaccharide excretion	Decreased urinary hypoxanthine level
HP:0012066	HP:0045011	t	f	Increased urinary disaccharide excretion	Decreased urine bicarbonate concentration
HP:0012066	HP:0045012	t	f	Increased urinary disaccharide excretion	Decreased urinary catecholamine concentration
HP:0012066	HP:0045035	t	f	Increased urinary disaccharide excretion	Decreased urinary copper concentration
HP:0012066	HP:0410055	t	f	Increased urinary disaccharide excretion	Decreased level of erythritol in urine
HP:0012066	HP:0410060	t	f	Increased urinary disaccharide excretion	Decreased level of D-mannose in urine
HP:0012066	HP:0410314	t	f	Increased urinary disaccharide excretion	Decreased urinary 1-methylhistidine
HP:0012066	HP:0410318	t	f	Increased urinary disaccharide excretion	Decreased urinary 3-methylhistidine
HP:0012067	HP:0012364	t	f	Glycopeptiduria	Decreased urinary potassium
HP:0012067	HP:0012365	t	f	Glycopeptiduria	Hypophosphaturia
HP:0012067	HP:0012403	t	f	Glycopeptiduria	Decreased urine alpha-ketoglutarate concentration
HP:0012067	HP:0012405	t	f	Glycopeptiduria	Hypocitraturia
HP:0012067	HP:0012601	t	f	Glycopeptiduria	Hypochloriduria
HP:0012067	HP:0012604	t	f	Glycopeptiduria	Hyponatriuria
HP:0012067	HP:0012609	t	f	Glycopeptiduria	Hypomagnesiuria
HP:0012067	HP:0040426	t	f	Glycopeptiduria	Decreased urinary hypoxanthine level
HP:0012067	HP:0045011	t	f	Glycopeptiduria	Decreased urine bicarbonate concentration
HP:0012067	HP:0045012	t	f	Glycopeptiduria	Decreased urinary catecholamine concentration
HP:0012067	HP:0045035	t	f	Glycopeptiduria	Decreased urinary copper concentration
HP:0012067	HP:0410055	t	f	Glycopeptiduria	Decreased level of erythritol in urine
HP:0012067	HP:0410060	t	f	Glycopeptiduria	Decreased level of D-mannose in urine
HP:0012067	HP:0410314	t	f	Glycopeptiduria	Decreased urinary 1-methylhistidine
HP:0012067	HP:0410318	t	f	Glycopeptiduria	Decreased urinary 3-methylhistidine
HP:0012069	HP:0012364	t	f	Keratan sulfate excretion in urine	Decreased urinary potassium
HP:0012069	HP:0012365	t	f	Keratan sulfate excretion in urine	Hypophosphaturia
HP:0012069	HP:0012403	t	f	Keratan sulfate excretion in urine	Decreased urine alpha-ketoglutarate concentration
HP:0012069	HP:0012405	t	f	Keratan sulfate excretion in urine	Hypocitraturia
HP:0012069	HP:0012601	t	f	Keratan sulfate excretion in urine	Hypochloriduria
HP:0012069	HP:0012604	t	f	Keratan sulfate excretion in urine	Hyponatriuria
HP:0012069	HP:0012609	t	f	Keratan sulfate excretion in urine	Hypomagnesiuria
HP:0012069	HP:0040426	t	f	Keratan sulfate excretion in urine	Decreased urinary hypoxanthine level
HP:0012069	HP:0045011	t	f	Keratan sulfate excretion in urine	Decreased urine bicarbonate concentration
HP:0012069	HP:0045012	t	f	Keratan sulfate excretion in urine	Decreased urinary catecholamine concentration
HP:0012069	HP:0045035	t	f	Keratan sulfate excretion in urine	Decreased urinary copper concentration
HP:0012069	HP:0410055	t	f	Keratan sulfate excretion in urine	Decreased level of erythritol in urine
HP:0012069	HP:0410060	t	f	Keratan sulfate excretion in urine	Decreased level of D-mannose in urine
HP:0012069	HP:0410314	t	f	Keratan sulfate excretion in urine	Decreased urinary 1-methylhistidine
HP:0012069	HP:0410318	t	f	Keratan sulfate excretion in urine	Decreased urinary 3-methylhistidine
HP:0012070	HP:0012364	t	f	Chondroitin sulfate excretion in urine	Decreased urinary potassium
HP:0012070	HP:0012365	t	f	Chondroitin sulfate excretion in urine	Hypophosphaturia
HP:0012070	HP:0012403	t	f	Chondroitin sulfate excretion in urine	Decreased urine alpha-ketoglutarate concentration
HP:0012070	HP:0012405	t	f	Chondroitin sulfate excretion in urine	Hypocitraturia
HP:0012070	HP:0012601	t	f	Chondroitin sulfate excretion in urine	Hypochloriduria
HP:0012070	HP:0012604	t	f	Chondroitin sulfate excretion in urine	Hyponatriuria
HP:0012070	HP:0012609	t	f	Chondroitin sulfate excretion in urine	Hypomagnesiuria
HP:0012070	HP:0040426	t	f	Chondroitin sulfate excretion in urine	Decreased urinary hypoxanthine level
HP:0012070	HP:0045011	t	f	Chondroitin sulfate excretion in urine	Decreased urine bicarbonate concentration
HP:0012070	HP:0045012	t	f	Chondroitin sulfate excretion in urine	Decreased urinary catecholamine concentration
HP:0012070	HP:0045035	t	f	Chondroitin sulfate excretion in urine	Decreased urinary copper concentration
HP:0012070	HP:0410055	t	f	Chondroitin sulfate excretion in urine	Decreased level of erythritol in urine
HP:0012070	HP:0410060	t	f	Chondroitin sulfate excretion in urine	Decreased level of D-mannose in urine
HP:0012070	HP:0410314	t	f	Chondroitin sulfate excretion in urine	Decreased urinary 1-methylhistidine
HP:0012070	HP:0410318	t	f	Chondroitin sulfate excretion in urine	Decreased urinary 3-methylhistidine
HP:0012085	HP:0012364	t	f	Pyuria	Decreased urinary potassium
HP:0012085	HP:0012365	t	f	Pyuria	Hypophosphaturia
HP:0012085	HP:0012403	t	f	Pyuria	Decreased urine alpha-ketoglutarate concentration
HP:0012085	HP:0012405	t	f	Pyuria	Hypocitraturia
HP:0012085	HP:0012601	t	f	Pyuria	Hypochloriduria
HP:0012085	HP:0012604	t	f	Pyuria	Hyponatriuria
HP:0012085	HP:0012609	t	f	Pyuria	Hypomagnesiuria
HP:0012085	HP:0040426	t	f	Pyuria	Decreased urinary hypoxanthine level
HP:0012085	HP:0045011	t	f	Pyuria	Decreased urine bicarbonate concentration
HP:0012085	HP:0045012	t	f	Pyuria	Decreased urinary catecholamine concentration
HP:0012085	HP:0045035	t	f	Pyuria	Decreased urinary copper concentration
HP:0012085	HP:0410055	t	f	Pyuria	Decreased level of erythritol in urine
HP:0012085	HP:0410060	t	f	Pyuria	Decreased level of D-mannose in urine
HP:0012085	HP:0410314	t	f	Pyuria	Decreased urinary 1-methylhistidine
HP:0012085	HP:0410318	t	f	Pyuria	Decreased urinary 3-methylhistidine
HP:0012101	HP:0012117	t	f	Decreased serum creatinine	Hyperalbuminemia
HP:0012101	HP:0012184	t	f	Decreased serum creatinine	Increased HDL cholesterol concentration
HP:0012101	HP:0012202	t	f	Decreased serum creatinine	Increased serum bile acid concentration
HP:0012101	HP:0012238	t	f	Decreased serum creatinine	Increased circulating chylomicron concentration
HP:0012101	HP:0012416	t	f	Decreased serum creatinine	Hypercapnia
HP:0012101	HP:0012419	t	f	Decreased serum creatinine	Hyperoxemia
HP:0012101	HP:0012556	t	f	Decreased serum creatinine	Hyperbeta-alaninemia
HP:0012101	HP:0020149	t	f	Decreased serum creatinine	Elevated circulating succinate
HP:0012101	HP:0025550	t	f	Decreased serum creatinine	Elevated circulating ribitol concentration
HP:0012101	HP:0025641	t	f	Decreased serum creatinine	Elevated circulating glycolate concentration
HP:0012101	HP:0030088	t	f	Decreased serum creatinine	Increased serum testosterone level
HP:0012101	HP:0030348	t	f	Decreased serum creatinine	Increased circulating androgen concentration
HP:0012101	HP:0030688	t	f	Decreased serum creatinine	Increased glucagon level
HP:0012101	HP:0031414	t	f	Decreased serum creatinine	High serum calcifediol
HP:0012101	HP:0031415	t	f	Decreased serum creatinine	High serum calcitriol
HP:0012101	HP:0031793	t	f	Decreased serum creatinine	Increased serum leptin
HP:0012101	HP:0031945	t	f	Decreased serum creatinine	Elevated circulating N,N-dimethylglycine concentration
HP:0012101	HP:0032097	t	f	Decreased serum creatinine	Hypermanganesemia
HP:0012101	HP:0032164	t	f	Decreased serum creatinine	Increased blood folate concentration
HP:0012101	HP:0032205	t	f	Decreased serum creatinine	Increased circulating galectin-3 level
HP:0012101	HP:0032254	t	f	Decreased serum creatinine	Increased circulating copper concentration
HP:0012101	HP:0032273	t	f	Decreased serum creatinine	Increased circulating N-acetylaspartic acid concentration
HP:0012101	HP:0032345	t	f	Decreased serum creatinine	Elevated cancer Ag 19-9 level
HP:0012101	HP:0032362	t	f	Decreased serum creatinine	Increased circulating corticosterone level
HP:0012101	HP:0032491	t	f	Decreased serum creatinine	Increased circulating argininosuccinic acid
HP:0012101	HP:0033083	t	f	Decreased serum creatinine	Increased circulating farnesol concentration
HP:0012101	HP:0033110	t	f	Decreased serum creatinine	Elevated circulating alpha-aminobutyric acid concentration
HP:0012101	HP:0033139	t	f	Decreased serum creatinine	Elevated circulating uracil concentration
HP:0012101	HP:0033146	t	f	Decreased serum creatinine	Elevated circulating methylsuccinic acid concentration
HP:0012101	HP:0033148	t	f	Decreased serum creatinine	Increased circulating isovaleric acid concentration
HP:0012101	HP:0033153	t	f	Decreased serum creatinine	Elevated circulating dodecenoylcarnitine concentration
HP:0012101	HP:0033155	t	f	Decreased serum creatinine	Elevated circulating L-alloisoleucine concentration
HP:0012101	HP:0033157	t	f	Decreased serum creatinine	Elevated circulating 3-methylhistidine concentration
HP:0012101	HP:0033175	t	f	Decreased serum creatinine	Elevated circulating 5-oxoproline concentration
HP:0012101	HP:0033177	t	f	Decreased serum creatinine	Elevated circulating suberic acid concentration
HP:0012101	HP:0033301	t	f	Decreased serum creatinine	Elevated circulating 1-methylhistidine concentration
HP:0012101	HP:0033302	t	f	Decreased serum creatinine	Elevated circulating 4-hydroxyphenylacetic acid concentration
HP:0012101	HP:0033324	t	f	Decreased serum creatinine	Elevated circulating homovanillic acid concentration
HP:0012101	HP:0033325	t	f	Decreased serum creatinine	Elevated circulating sebacic acid concentration
HP:0012101	HP:0033340	t	f	Decreased serum creatinine	Increased circulating guanosine concentration
HP:0012101	HP:0033341	t	f	Decreased serum creatinine	Elevated circulating sitosterol concentration
HP:0012101	HP:0033356	t	f	Decreased serum creatinine	Elevated circulating o-phosphoserine concentration
HP:0012101	HP:0033387	t	f	Decreased serum creatinine	Elevated circulating pyridinoline concentration
HP:0012101	HP:0033417	t	f	Decreased serum creatinine	Elevated circulating hydroxybutyric acid concentration
HP:0012101	HP:0033419	t	f	Decreased serum creatinine	Elevated circulating 3-hydroxybutyric acid concentration
HP:0012101	HP:0033504	t	f	Decreased serum creatinine	Elevated circulating fumarate concentration
HP:0012101	HP:0033643	t	f	Decreased serum creatinine	Increased circulating very long-chain fatty acid concentration
HP:0012101	HP:0034276	t	f	Decreased serum creatinine	Elevated circulating thymidine concentration
HP:0012101	HP:0034277	t	f	Decreased serum creatinine	Elevated circulating deoxyuridine concentration
HP:0012101	HP:0034290	t	f	Decreased serum creatinine	Elevated circulating tiglylglycine concentration
HP:0012101	HP:0034291	t	f	Decreased serum creatinine	Elevated circulating creatine concentration
HP:0012101	HP:0034297	t	f	Decreased serum creatinine	Elevated circulating tetracosanoic acid concentration
HP:0012101	HP:0034298	t	f	Decreased serum creatinine	Elevated circulating hexacosanoic acid concentration
HP:0012101	HP:0034321	t	f	Decreased serum creatinine	Elevated circulating guanidinoacetic acid concentration
HP:0012101	HP:0034333	t	f	Decreased serum creatinine	Increased circulating hypoxanthine concentration
HP:0012101	HP:0034383	t	f	Decreased serum creatinine	Elevated circulating biliverdin concentration
HP:0012101	HP:0034456	t	f	Decreased serum creatinine	Elevated circulating glutathione concentration
HP:0012101	HP:0034593	t	f	Decreased serum creatinine	Elevated circulating dihydrouracil concentration
HP:0012101	HP:0034594	t	f	Decreased serum creatinine	Elevated circulating dihydrothymine concentration
HP:0012101	HP:0034606	t	f	Decreased serum creatinine	Elevated circulating porphyrin concentration
HP:0012101	HP:0034611	t	f	Decreased serum creatinine	Elevated circulating arabinitol concentration
HP:0012101	HP:0034614	t	f	Decreased serum creatinine	Elevated circulating erythritol concentration
HP:0012101	HP:0034617	t	f	Decreased serum creatinine	Elevated circulating S-adenosyl methionine concentration
HP:0012101	HP:0034730	t	f	Decreased serum creatinine	Elevated circulating S-adenosyl-L-homocysteine concentration
HP:0012101	HP:0034731	t	f	Decreased serum creatinine	Elevated circulating S-adenosyl-L-methionine concentration
HP:0012101	HP:0034736	t	f	Decreased serum creatinine	Elevated circulating alpha-oxoadipic acid concentration
HP:0012101	HP:0034741	t	f	Decreased serum creatinine	Elevated circulating homoarginine concentration
HP:0012101	HP:0034745	t	f	Decreased serum creatinine	Elevated circulating S-sulfocysteine concentration
HP:0012101	HP:0034936	t	f	Decreased serum creatinine	Elevated circulating lathosterol concentration
HP:0012101	HP:0035030	t	f	Decreased serum creatinine	Elevated circulating carnitine concentration
HP:0012101	HP:0040146	t	f	Decreased serum creatinine	D-2-hydroxyglutaric acidemia
HP:0012101	HP:0040147	t	f	Decreased serum creatinine	L-2-hydroxyglutaric acidemia
HP:0012101	HP:0040302	t	f	Decreased serum creatinine	Hyperglycerolemia
HP:0012101	HP:0045045	t	f	Decreased serum creatinine	Elevated circulating acylcarnitine concentration
HP:0012101	HP:0100827	t	f	Decreased serum creatinine	Lymphocytosis
HP:0012101	HP:0410065	t	f	Decreased serum creatinine	Increased level of hippuric acid in blood
HP:0012101	HP:0410069	t	f	Decreased serum creatinine	Increased level of propylene glycol in blood
HP:0012101	HP:0410171	t	f	Decreased serum creatinine	Increased cotinine level
HP:0012101	HP:0410175	t	f	Decreased serum creatinine	Hyperketonemia
HP:0012101	HP:0410178	t	f	Decreased serum creatinine	Increased glucose-6-phosphate dehydrogenase level in blood
HP:0012101	HP:0410206	t	f	Decreased serum creatinine	Increased circulating nicotinurate level
HP:0012101	HP:0410246	t	f	Decreased serum creatinine	Increased circulating IgD concentration
HP:0012101	HP:0410288	t	f	Decreased serum creatinine	Hyperamylasemia
HP:0012101	HP:0410342	t	f	Decreased serum creatinine	Increased circulating heparan sulfate level
HP:0012101	HP:0430074	t	f	Decreased serum creatinine	Increased circulating beta-carotene concentration
HP:0012101	HP:0500134	t	f	Decreased serum creatinine	Hypertryptophanemia
HP:0012101	HP:0500138	t	f	Decreased serum creatinine	Hyperserinemia
HP:0012101	HP:0500149	t	f	Decreased serum creatinine	Hyperglutamatemia
HP:0012101	HP:0500151	t	f	Decreased serum creatinine	Hypercystinemia
HP:0012101	HP:0500153	t	f	Decreased serum creatinine	Hyperargininemia
HP:0012101	HP:0500156	t	f	Decreased serum creatinine	Hyperasparaginemia
HP:0012101	HP:0500159	t	f	Decreased serum creatinine	Increased circulating aspartic acid concentration
HP:0012101	HP:0500161	t	f	Decreased serum creatinine	Increased circulating carnosine concentration
HP:0012101	HP:0500167	t	f	Decreased serum creatinine	Hypergastrinemia
HP:0012101	HP:0500181	t	f	Decreased serum creatinine	Hypertaurinemia
HP:0012101	HP:0500250	t	f	Decreased serum creatinine	Increased circulating ethanolamine concentration
HP:0012101	HP:4000095	t	f	Decreased serum creatinine	Elevated circulating thymine concentration
HP:0012101	HP:4000213	t	f	Decreased serum creatinine	Elevated circulating hyaluronic acid concentration
HP:0012101	HP:6000234	t	f	Decreased serum creatinine	Elevated circulating dihydroxyphenylacetic acid concentration
HP:0012101	HP:6000267	t	f	Decreased serum creatinine	Elevated circulating methionine sulfoxide concentration
HP:0012101	HP:6000268	t	f	Decreased serum creatinine	Elevated circulating pipecolic acid concentration
HP:0012101	HP:6000271	t	f	Decreased serum creatinine	Elevated circulating glycylproline concentration
HP:0012101	HP:6000278	t	f	Decreased serum creatinine	Elevated circulating 2-aminoadipic acid concentration
HP:0012107	HP:0031107	f	t	Increased fibular diameter	Decreased fibular diameter
HP:0012117	HP:0012153	t	f	Hyperalbuminemia	Hypotriglyceridemia
HP:0012117	HP:0012277	t	f	Hyperalbuminemia	Hypoglycinemia
HP:0012117	HP:0012279	t	f	Hyperalbuminemia	Hyposerinemia
HP:0012117	HP:0012417	t	f	Hyperalbuminemia	Hypocapnia
HP:0012117	HP:0012418	t	f	Hyperalbuminemia	Hypoxemia
HP:0012117	HP:0020222	t	f	Hyperalbuminemia	Hypohomocysteinemia
HP:0012117	HP:0030339	t	f	Hyperalbuminemia	Decreased circulating gonadotropin concentration
HP:0012117	HP:0030344	t	f	Hyperalbuminemia	Decreased circulating luteinizing hormone level
HP:0012117	HP:0030349	t	f	Hyperalbuminemia	Decreased circulating androgen concentration
HP:0012117	HP:0030689	t	f	Hyperalbuminemia	Decreased glucagon level
HP:0012117	HP:0030985	t	f	Hyperalbuminemia	Decreased serum bile acid concentration
HP:0012117	HP:0031242	t	f	Hyperalbuminemia	Decreased circulating chylomicron concentration
HP:0012117	HP:0031243	t	f	Hyperalbuminemia	Decreased VLDL cholesterol concentration
HP:0012117	HP:0031794	t	f	Hyperalbuminemia	Decreased circulating glycerol level
HP:0012117	HP:0031891	t	f	Hyperalbuminemia	Decreased eosinophil count
HP:0012117	HP:0031969	t	f	Hyperalbuminemia	Reduced blood urea nitrogen
HP:0012117	HP:0032098	t	f	Hyperalbuminemia	Hypomanganesemia
HP:0012117	HP:0032210	t	f	Hyperalbuminemia	Decreased circulating free T3
HP:0012117	HP:0032363	t	f	Hyperalbuminemia	Decreased circulating corticosterone level
HP:0012117	HP:0033445	t	f	Hyperalbuminemia	Reduced circulating acylcarnitine concentration
HP:0012117	HP:0033480	t	f	Hyperalbuminemia	Hypobilirubinemia
HP:0012117	HP:0034203	t	f	Hyperalbuminemia	Decreased iduronate sulfatase level
HP:0012117	HP:0034292	t	f	Hyperalbuminemia	Reduced circulating creatine concentration
HP:0012117	HP:0034441	t	f	Hyperalbuminemia	Decreased circulating aspartic acid concentration
HP:0012117	HP:0034869	t	f	Hyperalbuminemia	Reduced erythrocyte free porphyrin concentration
HP:0012117	HP:0034870	t	f	Hyperalbuminemia	Reduced circulating urocanic acid concentration
HP:0012117	HP:0034935	t	f	Hyperalbuminemia	Decreased circulating 7-dehydrocholesterol concentration
HP:0012117	HP:0034938	t	f	Hyperalbuminemia	Decreased circulating sialic acid concentration
HP:0012117	HP:0040171	t	f	Hyperalbuminemia	Decreased serum testosterone concentration
HP:0012117	HP:0040216	t	f	Hyperalbuminemia	Hypoinsulinemia
HP:0012117	HP:0045014	t	f	Hyperalbuminemia	Hypolipidemia
HP:0012117	HP:0100493	t	f	Hyperalbuminemia	Hypoammonemia
HP:0012117	HP:0100507	t	f	Hyperalbuminemia	Reduced blood folate concentration
HP:0012117	HP:0410179	t	f	Hyperalbuminemia	Decreased glucose-6-phosphate dehydrogenase level in blood
HP:0012117	HP:0410245	t	f	Hyperalbuminemia	Decreased circulating IgD concentration
HP:0012117	HP:0410289	t	f	Hyperalbuminemia	Hypoamylasemia
HP:0012117	HP:0410343	t	f	Hyperalbuminemia	Decreased circulating heparan sulfate level
HP:0012117	HP:0430073	t	f	Hyperalbuminemia	Decreased circulating beta-carotene concentration
HP:0012117	HP:0500132	t	f	Hyperalbuminemia	Hypovalinemia
HP:0012117	HP:0500133	t	f	Hyperalbuminemia	Hypotyrosinemia
HP:0012117	HP:0500135	t	f	Hyperalbuminemia	Hypotryptophanemia
HP:0012117	HP:0500136	t	f	Hyperalbuminemia	Hypothreoninemia
HP:0012117	HP:0500139	t	f	Hyperalbuminemia	Hypoprolinemia
HP:0012117	HP:0500140	t	f	Hyperalbuminemia	Decreased circulating hydroxyproline concentration
HP:0012117	HP:0500141	t	f	Hyperalbuminemia	Hypophenylalaninemia
HP:0012117	HP:0500142	t	f	Hyperalbuminemia	Hypolysinemia
HP:0012117	HP:0500143	t	f	Hyperalbuminemia	Hypoleucinemia
HP:0012117	HP:0500144	t	f	Hyperalbuminemia	Hypoisoleucinemia
HP:0012117	HP:0500145	t	f	Hyperalbuminemia	Hypohistidinemia
HP:0012117	HP:0500147	t	f	Hyperalbuminemia	Hypoglutaminemia
HP:0012117	HP:0500150	t	f	Hyperalbuminemia	Hypoglutamatemia
HP:0012117	HP:0500152	t	f	Hyperalbuminemia	Hypocystinemia
HP:0012117	HP:0500154	t	f	Hyperalbuminemia	Hypoalaninemia
HP:0012117	HP:0500157	t	f	Hyperalbuminemia	Hypoasparaginemia
HP:0012117	HP:0500162	t	f	Hyperalbuminemia	Decreased circulating carnosine concentration
HP:0012117	HP:0500163	t	f	Hyperalbuminemia	Hypoornithinemia
HP:0012117	HP:0500182	t	f	Hyperalbuminemia	Hypotaurinemia
HP:0012120	HP:0012364	t	f	Methylmalonic aciduria	Decreased urinary potassium
HP:0012120	HP:0012365	t	f	Methylmalonic aciduria	Hypophosphaturia
HP:0012120	HP:0012403	t	f	Methylmalonic aciduria	Decreased urine alpha-ketoglutarate concentration
HP:0012120	HP:0012405	t	f	Methylmalonic aciduria	Hypocitraturia
HP:0012120	HP:0012601	t	f	Methylmalonic aciduria	Hypochloriduria
HP:0012120	HP:0012604	t	f	Methylmalonic aciduria	Hyponatriuria
HP:0012120	HP:0012609	t	f	Methylmalonic aciduria	Hypomagnesiuria
HP:0012120	HP:0040426	t	f	Methylmalonic aciduria	Decreased urinary hypoxanthine level
HP:0012120	HP:0045011	t	f	Methylmalonic aciduria	Decreased urine bicarbonate concentration
HP:0012120	HP:0045012	t	f	Methylmalonic aciduria	Decreased urinary catecholamine concentration
HP:0012120	HP:0045035	t	f	Methylmalonic aciduria	Decreased urinary copper concentration
HP:0012120	HP:0410055	t	f	Methylmalonic aciduria	Decreased level of erythritol in urine
HP:0012120	HP:0410060	t	f	Methylmalonic aciduria	Decreased level of D-mannose in urine
HP:0012120	HP:0410314	t	f	Methylmalonic aciduria	Decreased urinary 1-methylhistidine
HP:0012120	HP:0410318	t	f	Methylmalonic aciduria	Decreased urinary 3-methylhistidine
HP:0012122	HP:0012123	f	t	Anterior uveitis	Posterior uveitis
HP:0012127	HP:0012364	t	f	Uraciluria	Decreased urinary potassium
HP:0012127	HP:0012365	t	f	Uraciluria	Hypophosphaturia
HP:0012127	HP:0012403	t	f	Uraciluria	Decreased urine alpha-ketoglutarate concentration
HP:0012127	HP:0012405	t	f	Uraciluria	Hypocitraturia
HP:0012127	HP:0012601	t	f	Uraciluria	Hypochloriduria
HP:0012127	HP:0012604	t	f	Uraciluria	Hyponatriuria
HP:0012127	HP:0012609	t	f	Uraciluria	Hypomagnesiuria
HP:0012127	HP:0040426	t	f	Uraciluria	Decreased urinary hypoxanthine level
HP:0012127	HP:0045011	t	f	Uraciluria	Decreased urine bicarbonate concentration
HP:0012127	HP:0045012	t	f	Uraciluria	Decreased urinary catecholamine concentration
HP:0012127	HP:0045035	t	f	Uraciluria	Decreased urinary copper concentration
HP:0012127	HP:0410055	t	f	Uraciluria	Decreased level of erythritol in urine
HP:0012127	HP:0410060	t	f	Uraciluria	Decreased level of D-mannose in urine
HP:0012127	HP:0410314	t	f	Uraciluria	Decreased urinary 1-methylhistidine
HP:0012127	HP:0410318	t	f	Uraciluria	Decreased urinary 3-methylhistidine
HP:0012132	HP:0012133	f	t	Erythroid hyperplasia	Erythroid hypoplasia
HP:0012138	HP:0012139	f	t	Granulocytic hyperplasia	Granulocytic hypoplasia
HP:0012153	HP:0012184	t	f	Hypotriglyceridemia	Increased HDL cholesterol concentration
HP:0012153	HP:0012202	t	f	Hypotriglyceridemia	Increased serum bile acid concentration
HP:0012153	HP:0012238	t	f	Hypotriglyceridemia	Increased circulating chylomicron concentration
HP:0012153	HP:0012416	t	f	Hypotriglyceridemia	Hypercapnia
HP:0012153	HP:0012419	t	f	Hypotriglyceridemia	Hyperoxemia
HP:0012153	HP:0012556	t	f	Hypotriglyceridemia	Hyperbeta-alaninemia
HP:0012153	HP:0020149	t	f	Hypotriglyceridemia	Elevated circulating succinate
HP:0012153	HP:0025550	t	f	Hypotriglyceridemia	Elevated circulating ribitol concentration
HP:0012153	HP:0025641	t	f	Hypotriglyceridemia	Elevated circulating glycolate concentration
HP:0012153	HP:0030088	t	f	Hypotriglyceridemia	Increased serum testosterone level
HP:0012153	HP:0030348	t	f	Hypotriglyceridemia	Increased circulating androgen concentration
HP:0012153	HP:0030688	t	f	Hypotriglyceridemia	Increased glucagon level
HP:0012153	HP:0031414	t	f	Hypotriglyceridemia	High serum calcifediol
HP:0012153	HP:0031415	t	f	Hypotriglyceridemia	High serum calcitriol
HP:0012153	HP:0031793	t	f	Hypotriglyceridemia	Increased serum leptin
HP:0012153	HP:0031945	t	f	Hypotriglyceridemia	Elevated circulating N,N-dimethylglycine concentration
HP:0012153	HP:0032097	t	f	Hypotriglyceridemia	Hypermanganesemia
HP:0012153	HP:0032164	t	f	Hypotriglyceridemia	Increased blood folate concentration
