id1,term1,id2,term2,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0003496,Increased circulating IgM level,HP:0410289,Hypoamylasemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0410343,Decreased circulating heparan sulfate level,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0430073,Decreased circulating beta-carotene concentration,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500132,Hypovalinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500133,Hypotyrosinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500135,Hypotryptophanemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500136,Hypothreoninemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500139,Hypoprolinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500140,Decreased circulating hydroxyproline concentration,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500141,Hypophenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500142,Hypolysinemia,no,no,no,yes,no,no,0.17,f
HP:0003496,Increased circulating IgM level,HP:0500143,Hypoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500144,Hypoisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500145,Hypohistidinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500147,Hypoglutaminemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500150,Hypoglutamatemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500152,Hypocystinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500154,Hypoalaninemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500157,Hypoasparaginemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500162,Decreased circulating carnosine concentration,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500163,Hypoornithinemia,no,no,no,no,no,no,0.00,f
HP:0003496,Increased circulating IgM level,HP:0500182,Hypotaurinemia,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0011935,Decreased urinary urate,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012364,Decreased urinary potassium,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012365,Hypophosphaturia,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012405,Hypocitraturia,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012601,Hypochloriduria,no,no,no,no,yes,no,0.17,f
HP:0003527,Hyperprostaglandinuria,HP:0012604,Hyponatriuria,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0012609,Hypomagnesiuria,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0040426,Decreased urinary hypoxanthine level,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0045011,Decreased urine bicarbonate concentration,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0045012,Decreased urinary catecholamine concentration,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0045035,Decreased urinary copper concentration,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0410055,Decreased level of erythritol in urine,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0410060,Decreased level of D-mannose in urine,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0410314,Decreased urinary 1-methylhistidine,no,no,no,no,no,no,0.00,f
HP:0003527,Hyperprostaglandinuria,HP:0410318,Decreased urinary 3-methylhistidine,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0003537,Hypouricemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0003563,Decreased LDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0003572,Low plasma citrulline,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0003658,Hypomethioninemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0004313,Decreased circulating antibody concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0004315,Decreased circulating IgG concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0004319,Decreased circulating aldosterone concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0005479,Decreased circulating IgE concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0005510,Transient erythroblastopenia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0005961,Hypoargininemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0008163,Decreased circulating cortisol level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0010981,Hypolipoproteinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0011967,Decreased circulating copper concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012052,Low serum calcitriol,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012053,Decreased circulating calcifediol concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012101,Decreased serum creatinine,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012153,Hypotriglyceridemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012277,Hypoglycinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012279,Hyposerinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012417,Hypocapnia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0012418,Hypoxemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0020222,Hypohomocysteinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0030339,Decreased circulating gonadotropin concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0030344,Decreased circulating luteinizing hormone level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0030349,Decreased circulating androgen concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0030689,Decreased glucagon level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0030985,Decreased serum bile acid concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0031242,Decreased circulating chylomicron concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0031243,Decreased VLDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0031794,Decreased circulating glycerol level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0031891,Decreased eosinophil count,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0031969,Reduced blood urea nitrogen,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0032098,Hypomanganesemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0032210,Decreased circulating free T3,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0032363,Decreased circulating corticosterone level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0033445,Reduced circulating acylcarnitine concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0033480,Hypobilirubinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034203,Decreased iduronate sulfatase level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034292,Reduced circulating creatine concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034441,Decreased circulating aspartic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034870,Reduced circulating urocanic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0034938,Decreased circulating sialic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0040171,Decreased serum testosterone concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0040216,Hypoinsulinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0045014,Hypolipidemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0100493,Hypoammonemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0100507,Reduced blood folate concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0410245,Decreased circulating IgD concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0410289,Hypoamylasemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0410343,Decreased circulating heparan sulfate level,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0430073,Decreased circulating beta-carotene concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500132,Hypovalinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500133,Hypotyrosinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500135,Hypotryptophanemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500136,Hypothreoninemia,no,no,no,no,yes,no,0.17,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500139,Hypoprolinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500140,Decreased circulating hydroxyproline concentration,no,no,no,no,yes,no,0.17,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500141,Hypophenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500142,Hypolysinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500143,Hypoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500144,Hypoisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500145,Hypohistidinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500147,Hypoglutaminemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500150,Hypoglutamatemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500152,Hypocystinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500154,Hypoalaninemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500157,Hypoasparaginemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500162,Decreased circulating carnosine concentration,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500163,Hypoornithinemia,no,no,no,no,no,no,0.00,f
HP:0003528,Elevated circulating calcitonin concentration,HP:0500182,Hypotaurinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0003537,Hypouricemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0003563,Decreased LDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0003572,Low plasma citrulline,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0003658,Hypomethioninemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0004313,Decreased circulating antibody concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0004315,Decreased circulating IgG concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0004319,Decreased circulating aldosterone concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0005479,Decreased circulating IgE concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0005510,Transient erythroblastopenia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0005961,Hypoargininemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0008163,Decreased circulating cortisol level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0010981,Hypolipoproteinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0011967,Decreased circulating copper concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012052,Low serum calcitriol,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012053,Decreased circulating calcifediol concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012101,Decreased serum creatinine,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012153,Hypotriglyceridemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012277,Hypoglycinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012279,Hyposerinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012417,Hypocapnia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0012418,Hypoxemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0020222,Hypohomocysteinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0030339,Decreased circulating gonadotropin concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0030344,Decreased circulating luteinizing hormone level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0030349,Decreased circulating androgen concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0030689,Decreased glucagon level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0030985,Decreased serum bile acid concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0031242,Decreased circulating chylomicron concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0031243,Decreased VLDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0031794,Decreased circulating glycerol level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0031891,Decreased eosinophil count,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0031969,Reduced blood urea nitrogen,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0032098,Hypomanganesemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0032210,Decreased circulating free T3,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0032363,Decreased circulating corticosterone level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0033445,Reduced circulating acylcarnitine concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0033480,Hypobilirubinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034203,Decreased iduronate sulfatase level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034292,Reduced circulating creatine concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034441,Decreased circulating aspartic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034870,Reduced circulating urocanic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0034938,Decreased circulating sialic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0040171,Decreased serum testosterone concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0040216,Hypoinsulinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0045014,Hypolipidemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0100493,Hypoammonemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0100507,Reduced blood folate concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0410245,Decreased circulating IgD concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0410289,Hypoamylasemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0410343,Decreased circulating heparan sulfate level,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0430073,Decreased circulating beta-carotene concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500132,Hypovalinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500133,Hypotyrosinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500135,Hypotryptophanemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500136,Hypothreoninemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500139,Hypoprolinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500140,Decreased circulating hydroxyproline concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500141,Hypophenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500142,Hypolysinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500143,Hypoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500144,Hypoisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500145,Hypohistidinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500147,Hypoglutaminemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500150,Hypoglutamatemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500152,Hypocystinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500154,Hypoalaninemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500157,Hypoasparaginemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500162,Decreased circulating carnosine concentration,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500163,Hypoornithinemia,no,no,no,no,no,no,0.00,f
HP:0003530,Elevated circulating glutaric acid concentration,HP:0500182,Hypotaurinemia,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0011935,Decreased urinary urate,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012364,Decreased urinary potassium,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012365,Hypophosphaturia,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012403,Decreased urine alpha-ketoglutarate concentration,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012405,Hypocitraturia,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012601,Hypochloriduria,no,no,no,no,yes,no,0.17,f
HP:0003532,Ornithinuria,HP:0012604,Hyponatriuria,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0012609,Hypomagnesiuria,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0040426,Decreased urinary hypoxanthine level,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0045011,Decreased urine bicarbonate concentration,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0045012,Decreased urinary catecholamine concentration,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0045035,Decreased urinary copper concentration,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0410055,Decreased level of erythritol in urine,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0410060,Decreased level of D-mannose in urine,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0410314,Decreased urinary 1-methylhistidine,no,no,no,no,no,no,0.00,f
HP:0003532,Ornithinuria,HP:0410318,Decreased urinary 3-methylhistidine,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0003538,Increased iduronate sulfatase level,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0004368,Increased circulating purine concentration,yes,no,no,no,no,no,0.17,f
HP:0003537,Hypouricemia,HP:0004923,Hyperphenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0004925,Chronic lactic acidosis,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0008180,Mildly elevated creatine kinase,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0008247,Euthyroid hyperthyroxinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0008358,Hyperprolinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010569,Elevated circulating 7-dehydrocholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010571,Elevated circulating phytanic acid concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010702,Increased circulating antibody concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010896,Hypersarcosinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010906,Hyperhistidinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010910,Hypervalinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010911,Hyperleucinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010913,Hyperisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0010980,Hyperlipoproteinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0011423,Hyperchloremia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0011788,Increased circulating free T3,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0011969,Elevated circulating luteinizing hormone level,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012024,Hypergalactosemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012026,Hyperornithinemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012117,Hyperalbuminemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012184,Increased HDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012202,Increased serum bile acid concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012238,Increased circulating chylomicron concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012416,Hypercapnia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012419,Hyperoxemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0012556,Hyperbeta-alaninemia,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0020149,Elevated circulating succinate,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0025550,Elevated circulating ribitol concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0025641,Elevated circulating glycolate concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0030088,Increased serum testosterone level,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0030348,Increased circulating androgen concentration,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0030688,Increased glucagon level,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0031414,High serum calcifediol,no,no,no,no,no,no,0.00,f
HP:0003537,Hypouricemia,HP:0031415,High serum calcitriol,no,no,no,no,no,no,0.00,f
