id1,id2,logical,text,inherit,term1,term2
HP:0009667,HP:0010265,t,f,f,Enlarged epiphysis of the proximal phalanx of the thumb,Small epiphyses of the middle phalanges of the hand
HP:0009667,HP:0010276,t,f,f,Enlarged epiphysis of the proximal phalanx of the thumb,Small epiphyses of the proximal phalanges of the hand
HP:0009672,HP:0009678,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged epiphysis of the distal phalanx of the thumb
HP:0009672,HP:0009689,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged thumb epiphysis
HP:0009672,HP:0010231,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged epiphyses of the phalanges of the hand
HP:0009672,HP:0010249,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged epiphyses of the distal phalanges of the hand
HP:0009672,HP:0010260,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged epiphyses of the middle phalanges of the hand
HP:0009672,HP:0010271,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged epiphyses of the proximal phalanges of the hand
HP:0009678,HP:0009683,t,t,f,Enlarged epiphysis of the distal phalanx of the thumb,Small epiphysis of the distal phalanx of the thumb
HP:0009678,HP:0009694,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small thumb epiphysis
HP:0009678,HP:0010236,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small epiphyses of the phalanges of the hand
HP:0009678,HP:0010254,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small epiphyses of the distal phalanges of the hand
HP:0009678,HP:0010265,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small epiphyses of the middle phalanges of the hand
HP:0009678,HP:0010276,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small epiphyses of the proximal phalanges of the hand
HP:0009683,HP:0009689,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged thumb epiphysis
HP:0009683,HP:0010231,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged epiphyses of the phalanges of the hand
HP:0009683,HP:0010249,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged epiphyses of the distal phalanges of the hand
HP:0009683,HP:0010260,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged epiphyses of the middle phalanges of the hand
HP:0009683,HP:0010271,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged epiphyses of the proximal phalanges of the hand
HP:0009689,HP:0009694,t,t,f,Enlarged thumb epiphysis,Small thumb epiphysis
HP:0009689,HP:0010236,t,f,f,Enlarged thumb epiphysis,Small epiphyses of the phalanges of the hand
HP:0009689,HP:0010254,t,f,f,Enlarged thumb epiphysis,Small epiphyses of the distal phalanges of the hand
HP:0009689,HP:0010265,t,f,f,Enlarged thumb epiphysis,Small epiphyses of the middle phalanges of the hand
HP:0009689,HP:0010276,t,f,f,Enlarged thumb epiphysis,Small epiphyses of the proximal phalanges of the hand
HP:0009694,HP:0010231,t,f,f,Small thumb epiphysis,Enlarged epiphyses of the phalanges of the hand
HP:0009694,HP:0010249,t,f,f,Small thumb epiphysis,Enlarged epiphyses of the distal phalanges of the hand
HP:0009694,HP:0010260,t,f,f,Small thumb epiphysis,Enlarged epiphyses of the middle phalanges of the hand
HP:0009694,HP:0010271,t,f,f,Small thumb epiphysis,Enlarged epiphyses of the proximal phalanges of the hand
HP:0009741,HP:0010685,t,f,f,Nephrosclerosis,Low alkaline phosphatase of renal origin
HP:0009746,HP:0009936,f,t,f,Thick nasal septum,Narrow nasal septum
HP:0009778,HP:0032524,f,t,f,Short thumb,Long thumb
HP:0009804,HP:0011069,t,t,f,Tooth agenesis,Supernumerary tooth
HP:0009882,HP:0012299,t,t,f,Short distal phalanx of finger,Long distal phalanx of finger
HP:0009931,HP:0009933,f,t,f,Enlarged naris,Narrow naris
HP:0009932,HP:0009934,t,f,f,Single naris,Supernumerary naris
HP:0010018,HP:0010023,t,t,f,Enlarged epiphysis of the 1st metacarpal,Small epiphysis of the 1st metacarpal
HP:0010049,HP:0010493,t,t,f,Short metacarpal,Long metacarpals
HP:0010116,HP:0010121,t,t,f,Enlarged epiphyses of the hallux,Small epiphyses of the hallux
HP:0010116,HP:0010135,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the hallux
HP:0010116,HP:0010146,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the hallux
HP:0010116,HP:0010170,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the toes
HP:0010116,HP:0010585,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses
HP:0010116,HP:0100052,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the 2nd toe
HP:0010116,HP:0100063,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the 3rd toe
HP:0010116,HP:0100074,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the 4th toe
HP:0010116,HP:0100085,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the 5th toe
HP:0010116,HP:0100108,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the 2nd toe
HP:0010116,HP:0100119,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the middle phalanx of the 2nd toe
HP:0010116,HP:0100130,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the 2nd toe
HP:0010116,HP:0100143,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the 3rd toe
HP:0010116,HP:0100154,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the middle phalanx of the 3rd toe
HP:0010116,HP:0100165,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the 3rd toe
HP:0010116,HP:0100177,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the 4th toe
HP:0010116,HP:0100188,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the middle phalanx of the 4th toe
HP:0010116,HP:0100199,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the 4th toe
HP:0010116,HP:0100210,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the 5th toe
HP:0010116,HP:0100221,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the middle phalanx of the 5th toe
HP:0010116,HP:0100232,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the 5th toe
HP:0010121,HP:0010130,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the hallux
HP:0010121,HP:0010141,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the hallux
HP:0010121,HP:0010165,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the toes
HP:0010121,HP:0010580,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses
HP:0010121,HP:0100047,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the 2nd toe
HP:0010121,HP:0100058,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the 3rd toe
HP:0010121,HP:0100069,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the 4th toe
HP:0010121,HP:0100080,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the 5th toe
HP:0010121,HP:0100103,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the 2nd toe
HP:0010121,HP:0100114,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the middle phalanx of the 2nd toe
HP:0010121,HP:0100125,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the 2nd toe
HP:0010121,HP:0100138,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the 3rd toe
HP:0010121,HP:0100149,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the middle phalanx of the 3rd toe
HP:0010121,HP:0100160,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the 3rd toe
HP:0010121,HP:0100172,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the 4th toe
HP:0010121,HP:0100183,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the middle phalanx of the 4th toe
HP:0010121,HP:0100194,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the 4th toe
HP:0010121,HP:0100205,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the 5th toe
HP:0010121,HP:0100216,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the middle phalanx of the 5th toe
HP:0010121,HP:0100227,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the 5th toe
HP:0010130,HP:0010135,t,t,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the proximal phalanx of the hallux
HP:0010130,HP:0010146,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the distal phalanx of the hallux
HP:0010130,HP:0010170,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses of the toes
HP:0010130,HP:0010585,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses
HP:0010130,HP:0100052,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses of the 2nd toe
HP:0010130,HP:0100063,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses of the 3rd toe
HP:0010130,HP:0100074,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses of the 4th toe
HP:0010130,HP:0100085,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphyses of the 5th toe
HP:0010130,HP:0100108,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the distal phalanx of the 2nd toe
HP:0010130,HP:0100119,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the middle phalanx of the 2nd toe
HP:0010130,HP:0100130,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 2nd toe
HP:0010130,HP:0100143,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the distal phalanx of the 3rd toe
HP:0010130,HP:0100154,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the middle phalanx of the 3rd toe
HP:0010130,HP:0100165,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 3rd toe
HP:0010130,HP:0100177,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the distal phalanx of the 4th toe
HP:0010130,HP:0100188,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the middle phalanx of the 4th toe
HP:0010130,HP:0100199,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 4th toe
HP:0010130,HP:0100210,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the distal phalanx of the 5th toe
HP:0010130,HP:0100221,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the middle phalanx of the 5th toe
HP:0010130,HP:0100232,t,f,f,Enlarged epiphysis of the proximal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 5th toe
HP:0010135,HP:0010141,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the hallux
HP:0010135,HP:0010165,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses of the toes
HP:0010135,HP:0010580,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses
HP:0010135,HP:0100047,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses of the 2nd toe
HP:0010135,HP:0100058,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses of the 3rd toe
HP:0010135,HP:0100069,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses of the 4th toe
HP:0010135,HP:0100080,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphyses of the 5th toe
HP:0010135,HP:0100103,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 2nd toe
HP:0010135,HP:0100114,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 2nd toe
HP:0010135,HP:0100125,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 2nd toe
HP:0010135,HP:0100138,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 3rd toe
HP:0010135,HP:0100149,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 3rd toe
HP:0010135,HP:0100160,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 3rd toe
HP:0010135,HP:0100172,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 4th toe
HP:0010135,HP:0100183,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 4th toe
HP:0010135,HP:0100194,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 4th toe
HP:0010135,HP:0100205,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 5th toe
HP:0010135,HP:0100216,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 5th toe
HP:0010135,HP:0100227,t,f,f,Small epiphysis of the proximal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 5th toe
HP:0010141,HP:0010146,t,t,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the distal phalanx of the hallux
HP:0010141,HP:0010170,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses of the toes
HP:0010141,HP:0010585,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses
HP:0010141,HP:0100052,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses of the 2nd toe
HP:0010141,HP:0100063,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses of the 3rd toe
HP:0010141,HP:0100074,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses of the 4th toe
HP:0010141,HP:0100085,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphyses of the 5th toe
HP:0010141,HP:0100108,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the distal phalanx of the 2nd toe
HP:0010141,HP:0100119,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the middle phalanx of the 2nd toe
HP:0010141,HP:0100130,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 2nd toe
HP:0010141,HP:0100143,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the distal phalanx of the 3rd toe
HP:0010141,HP:0100154,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the middle phalanx of the 3rd toe
HP:0010141,HP:0100165,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 3rd toe
HP:0010141,HP:0100177,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the distal phalanx of the 4th toe
HP:0010141,HP:0100188,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the middle phalanx of the 4th toe
HP:0010141,HP:0100199,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 4th toe
HP:0010141,HP:0100210,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the distal phalanx of the 5th toe
HP:0010141,HP:0100221,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the middle phalanx of the 5th toe
HP:0010141,HP:0100232,t,f,f,Enlarged epiphysis of the distal phalanx of the hallux,Small epiphysis of the proximal phalanx of the 5th toe
HP:0010146,HP:0010165,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses of the toes
HP:0010146,HP:0010580,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses
HP:0010146,HP:0100047,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses of the 2nd toe
HP:0010146,HP:0100058,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses of the 3rd toe
HP:0010146,HP:0100069,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses of the 4th toe
HP:0010146,HP:0100080,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphyses of the 5th toe
HP:0010146,HP:0100103,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 2nd toe
HP:0010146,HP:0100114,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 2nd toe
HP:0010146,HP:0100125,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 2nd toe
HP:0010146,HP:0100138,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 3rd toe
HP:0010146,HP:0100149,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 3rd toe
HP:0010146,HP:0100160,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 3rd toe
HP:0010146,HP:0100172,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 4th toe
HP:0010146,HP:0100183,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 4th toe
HP:0010146,HP:0100194,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 4th toe
HP:0010146,HP:0100205,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the distal phalanx of the 5th toe
HP:0010146,HP:0100216,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the middle phalanx of the 5th toe
HP:0010146,HP:0100227,t,f,f,Small epiphysis of the distal phalanx of the hallux,Enlarged epiphysis of the proximal phalanx of the 5th toe
HP:0010152,HP:0010157,t,t,f,Enlarged epiphysis of the 1st metatarsal,Small epiphysis of the 1st metatarsal
HP:0010165,HP:0010170,t,t,f,Enlarged epiphyses of the toes,Small epiphyses of the toes
HP:0010165,HP:0010585,t,f,f,Enlarged epiphyses of the toes,Small epiphyses
HP:0010165,HP:0100052,t,f,f,Enlarged epiphyses of the toes,Small epiphyses of the 2nd toe
HP:0010165,HP:0100063,t,f,f,Enlarged epiphyses of the toes,Small epiphyses of the 3rd toe
HP:0010165,HP:0100074,t,f,f,Enlarged epiphyses of the toes,Small epiphyses of the 4th toe
HP:0010165,HP:0100085,t,f,f,Enlarged epiphyses of the toes,Small epiphyses of the 5th toe
HP:0010165,HP:0100108,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the distal phalanx of the 2nd toe
HP:0010165,HP:0100119,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the middle phalanx of the 2nd toe
HP:0010165,HP:0100130,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the proximal phalanx of the 2nd toe
HP:0010165,HP:0100143,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the distal phalanx of the 3rd toe
HP:0010165,HP:0100154,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the middle phalanx of the 3rd toe
HP:0010165,HP:0100165,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the proximal phalanx of the 3rd toe
HP:0010165,HP:0100177,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the distal phalanx of the 4th toe
HP:0010165,HP:0100188,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the middle phalanx of the 4th toe
HP:0010165,HP:0100199,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the proximal phalanx of the 4th toe
HP:0010165,HP:0100210,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the distal phalanx of the 5th toe
HP:0010165,HP:0100221,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the middle phalanx of the 5th toe
HP:0010165,HP:0100232,t,f,f,Enlarged epiphyses of the toes,Small epiphysis of the proximal phalanx of the 5th toe
HP:0010170,HP:0010580,t,f,f,Small epiphyses of the toes,Enlarged epiphyses
HP:0010170,HP:0100047,t,f,f,Small epiphyses of the toes,Enlarged epiphyses of the 2nd toe
HP:0010170,HP:0100058,t,f,f,Small epiphyses of the toes,Enlarged epiphyses of the 3rd toe
HP:0010170,HP:0100069,t,f,f,Small epiphyses of the toes,Enlarged epiphyses of the 4th toe
HP:0010170,HP:0100080,t,f,f,Small epiphyses of the toes,Enlarged epiphyses of the 5th toe
HP:0010170,HP:0100103,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the distal phalanx of the 2nd toe
HP:0010170,HP:0100114,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the middle phalanx of the 2nd toe
HP:0010170,HP:0100125,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the proximal phalanx of the 2nd toe
HP:0010170,HP:0100138,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the distal phalanx of the 3rd toe
HP:0010170,HP:0100149,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the middle phalanx of the 3rd toe
HP:0010170,HP:0100160,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the proximal phalanx of the 3rd toe
HP:0010170,HP:0100172,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the distal phalanx of the 4th toe
HP:0010170,HP:0100183,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the middle phalanx of the 4th toe
HP:0010170,HP:0100194,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the proximal phalanx of the 4th toe
HP:0010170,HP:0100205,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the distal phalanx of the 5th toe
HP:0010170,HP:0100216,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the middle phalanx of the 5th toe
HP:0010170,HP:0100227,t,f,f,Small epiphyses of the toes,Enlarged epiphysis of the proximal phalanx of the 5th toe
HP:0010231,HP:0010236,t,t,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the phalanges of the hand
HP:0010231,HP:0010254,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the distal phalanges of the hand
HP:0010231,HP:0010265,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the middle phalanges of the hand
HP:0010231,HP:0010276,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the proximal phalanges of the hand
HP:0010236,HP:0010249,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the distal phalanges of the hand
HP:0010236,HP:0010260,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the middle phalanges of the hand
HP:0010236,HP:0010271,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010249,HP:0010254,t,t,f,Enlarged epiphyses of the distal phalanges of the hand,Small epiphyses of the distal phalanges of the hand
HP:0010249,HP:0010265,t,f,f,Enlarged epiphyses of the distal phalanges of the hand,Small epiphyses of the middle phalanges of the hand
HP:0010249,HP:0010276,t,f,f,Enlarged epiphyses of the distal phalanges of the hand,Small epiphyses of the proximal phalanges of the hand
HP:0010254,HP:0010260,t,f,f,Small epiphyses of the distal phalanges of the hand,Enlarged epiphyses of the middle phalanges of the hand
HP:0010254,HP:0010271,t,f,f,Small epiphyses of the distal phalanges of the hand,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010260,HP:0010265,t,t,f,Enlarged epiphyses of the middle phalanges of the hand,Small epiphyses of the middle phalanges of the hand
HP:0010260,HP:0010276,t,f,f,Enlarged epiphyses of the middle phalanges of the hand,Small epiphyses of the proximal phalanges of the hand
HP:0010265,HP:0010271,t,f,f,Small epiphyses of the middle phalanges of the hand,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010271,HP:0010276,t,t,f,Enlarged epiphyses of the proximal phalanges of the hand,Small epiphyses of the proximal phalanges of the hand
HP:0010306,HP:0100818,f,t,f,Short thorax,Long thorax
HP:0010442,HP:0012165,t,f,f,Polydactyly,Oligodactyly
HP:0010450,HP:6000589,f,t,f,Esophageal stenosis,Esophageal dilation
HP:0010471,HP:0011935,t,f,f,Oligosacchariduria,Decreased urinary urate
HP:0010471,HP:0012364,t,f,f,Oligosacchariduria,Decreased urinary potassium
HP:0010471,HP:0012365,t,f,f,Oligosacchariduria,Hypophosphaturia
HP:0010471,HP:0012403,t,f,f,Oligosacchariduria,Decreased urine alpha-ketoglutarate concentration
HP:0010471,HP:0012405,t,f,f,Oligosacchariduria,Hypocitraturia
HP:0010471,HP:0012601,t,f,f,Oligosacchariduria,Hypochloriduria
HP:0010471,HP:0012604,t,f,f,Oligosacchariduria,Hyponatriuria
HP:0010471,HP:0012609,t,f,f,Oligosacchariduria,Hypomagnesiuria
HP:0010471,HP:0040426,t,f,f,Oligosacchariduria,Decreased urinary hypoxanthine level
HP:0010471,HP:0045011,t,f,f,Oligosacchariduria,Decreased urine bicarbonate concentration
HP:0010471,HP:0045012,t,f,f,Oligosacchariduria,Decreased urinary catecholamine concentration
HP:0010471,HP:0045035,t,f,f,Oligosacchariduria,Decreased urinary copper concentration
HP:0010471,HP:0410055,t,f,f,Oligosacchariduria,Decreased level of erythritol in urine
HP:0010471,HP:0410060,t,f,f,Oligosacchariduria,Decreased level of D-mannose in urine
HP:0010471,HP:0410314,t,f,f,Oligosacchariduria,Decreased urinary 1-methylhistidine
HP:0010471,HP:0410318,t,f,f,Oligosacchariduria,Decreased urinary 3-methylhistidine
HP:0010473,HP:0011935,t,f,f,Porphyrinuria,Decreased urinary urate
HP:0010473,HP:0012364,t,f,f,Porphyrinuria,Decreased urinary potassium
HP:0010473,HP:0012365,t,f,f,Porphyrinuria,Hypophosphaturia
HP:0010473,HP:0012403,t,f,f,Porphyrinuria,Decreased urine alpha-ketoglutarate concentration
HP:0010473,HP:0012405,t,f,f,Porphyrinuria,Hypocitraturia
HP:0010473,HP:0012601,t,f,f,Porphyrinuria,Hypochloriduria
HP:0010473,HP:0012604,t,f,f,Porphyrinuria,Hyponatriuria
HP:0010473,HP:0012609,t,f,f,Porphyrinuria,Hypomagnesiuria
HP:0010473,HP:0040426,t,f,f,Porphyrinuria,Decreased urinary hypoxanthine level
HP:0010473,HP:0045011,t,f,f,Porphyrinuria,Decreased urine bicarbonate concentration
HP:0010473,HP:0045012,t,f,f,Porphyrinuria,Decreased urinary catecholamine concentration
HP:0010473,HP:0045035,t,f,f,Porphyrinuria,Decreased urinary copper concentration
HP:0010473,HP:0410055,t,f,f,Porphyrinuria,Decreased level of erythritol in urine
HP:0010473,HP:0410060,t,f,f,Porphyrinuria,Decreased level of D-mannose in urine
HP:0010473,HP:0410314,t,f,f,Porphyrinuria,Decreased urinary 1-methylhistidine
HP:0010473,HP:0410318,t,f,f,Porphyrinuria,Decreased urinary 3-methylhistidine
HP:0010514,HP:0040075,t,t,f,Hyperpituitarism,Hypopituitarism
HP:0010545,HP:0011477,f,t,f,Downbeat nystagmus,Upbeat nystagmus
HP:0010569,HP:0010837,t,f,f,Elevated circulating 7-dehydrocholesterol concentration,Decreased circulating ceruloplasmin concentration
HP:0010569,HP:0010981,t,f,f,Elevated circulating 7-dehydrocholesterol concentration,Hypolipoproteinemia
